date,portfolio_value,daily_return
2017-02-24,1.0,0.0
2017-02-27,1.0,0.0
2017-02-28,1.0,0.0
2017-03-01,1.0,0.0
2017-03-02,1.0,0.0
2017-03-03,1.0,0.0
2017-03-06,1.0,0.0
2017-03-07,1.0,0.0
2017-03-08,1.0,0.0
2017-03-09,1.0,0.0
2017-03-10,1.0,0.0
2017-03-13,1.0,0.0
2017-03-14,1.0,0.0
2017-03-15,1.0,0.0
2017-03-16,1.0,0.0
2017-03-17,1.0,0.0
2017-03-20,1.0,0.0
2017-03-21,1.0,0.0
2017-03-22,1.0,0.0
2017-03-23,1.0,0.0
2017-03-24,1.0,0.0
2017-03-27,1.0,0.0
2017-03-28,1.0,0.0
2017-03-29,1.0,0.0
2017-03-30,1.0,0.0
2017-03-31,1.0,0.0
2017-04-03,0.9971366140015419,-0.002863385998458135
2017-04-04,0.9978546742183262,0.0007201222046223225
2017-04-05,0.9857538230596044,-0.01212686723966206
2017-04-06,0.9976727383509947,0.012091168213171338
2017-04-07,0.9971956997807385,-0.00047815135356378557
2017-04-10,0.993514311841693,-0.0036917406882670113
2017-04-11,0.9918473534646632,-0.0016778403261647023
2017-04-12,0.9785286814092851,-0.0134281469914238
2017-04-13,0.9661095085884336,-0.012691679923949994
2017-04-17,0.9783374959790532,0.012656937212517044
2017-04-18,0.9724857687231999,-0.005981297128959837
2017-04-19,0.9730030868484381,0.0005319544428061396
2017-04-20,0.9889618643774595,0.01640156927015706
2017-04-21,0.9853608162736357,-0.00364124061152818
2017-04-24,0.9982486962588337,0.013079351007620255
2017-04-25,1.0076874938141656,0.009455356756994337
2017-04-26,1.0119537690478428,0.0042337284722361165
2017-04-27,1.0095322195463912,-0.0023929447920632016
2017-04-28,1.0011663483166704,-0.008286878880873942
2017-05-01,1.0079459507683737,0.006771704285808646
2017-05-02,1.001327262646761,-0.006566510948892588
2017-05-03,1.002554182270796,0.001225293337956146
2017-05-04,0.993580478452246,-0.008950841737275988
2017-05-05,1.0036607055019862,0.010145355377193795
2017-05-08,1.005422575270753,0.0017554436066975843
2017-05-09,1.0042476282766604,-0.0011686101177670212
2017-05-10,1.0194966709298356,0.015184544353212278
2017-05-11,1.0175140461848153,-0.0019447093860659383
2017-05-12,1.014238288832712,-0.003219373102893209
2017-05-15,1.024644405843488,0.010260031715774203
2017-05-16,1.027348611408166,0.002639164913462739
2017-05-17,0.9869324902680435,-0.039340220730648495
2017-05-18,0.9922350131985238,0.00537273114703128
2017-05-19,1.0065272410807207,0.014404075337076709
2017-05-22,1.0105768258960393,0.004023323612156361
2017-05-23,1.0197008080384875,0.009028489382148994
2017-05-24,1.0176910020504724,-0.001970976164941234
2017-05-25,1.0130223778451959,-0.004587467311659364
2017-05-26,1.0125692206798154,-0.0004473318411232403
2017-05-30,1.0060584046650893,-0.0064299959763292345
2017-05-31,1.004489583569776,-0.0015593737779423132
2017-06-01,1.0121109740007843,0.007587326494639315
2017-06-02,1.0063037062346283,-0.005737777689733421
2017-06-05,1.0044640926201807,-0.0018280898729182934
2017-06-06,1.003595811137207,-0.0008644226203334891
2017-06-07,1.0028789200256834,-0.0007143225425694025
2017-06-08,1.015903637311781,0.012987327807991021
2017-06-09,1.021062264330512,0.005077870409423319
2017-06-12,1.0241236778928293,0.0029982633471667664
2017-06-13,1.033742488281901,0.009392235134005309
2017-06-14,1.020272967616854,-0.013029860741656808
2017-06-15,1.010870493605304,-0.00921564552818879
2017-06-16,1.0138393626038642,0.002936942978691474
2017-06-19,1.0236566947123162,0.009683321116313624
2017-06-20,1.009520858976528,-0.013809156730773788
2017-06-21,1.0003895728992773,-0.009045168305395992
2017-06-22,1.0014492281424845,0.0010592425909997799
2017-06-23,1.0030574309080067,0.001605875485575226
2017-06-26,1.006441937325854,0.003374190064853385
2017-06-27,0.9977017924514323,-0.008684201790760411
2017-06-28,1.0141615540874582,0.016497676721200394
2017-06-29,1.0149707373791812,0.0007978840141018232
2017-06-30,1.0157524715167758,0.000770203621449386
2017-07-03,1.0148197217493073,-0.0009182845167737695
2017-07-05,1.0203539126114105,0.005453373385928561
2017-07-06,1.015634608075283,-0.004625164345231285
2017-07-07,1.0241757863543246,0.008409695978387218
2017-07-10,1.0300079503395445,0.0056944950885631845
2017-07-11,1.0337935950858104,0.0036753548795599137
2017-07-12,1.0418230501317418,0.007766980840372699
2017-07-13,1.043461410958409,0.0015725903035646823
2017-07-14,1.049450482718175,0.005739619785522311
2017-07-17,1.04879946315012,-0.0006203432927761638
2017-07-18,1.0462740465553662,-0.002407911791991869
2017-07-19,1.0538533099682308,0.007244051821621411
2017-07-20,1.0516477249509086,-0.0020928766807105197
2017-07-21,1.0474744657307127,-0.0039683052805450526
2017-07-24,1.0512922337078139,0.0036447360790202504
2017-07-25,1.0522029882006572,0.0008663190534864296
2017-07-26,1.049269722863417,-0.002787737128799014
2017-07-27,1.0422765349090566,-0.0066648143961269436
2017-07-28,1.040768859666832,-0.0014465213326097664
2017-07-31,1.0378589606267086,-0.0027959128610507396
2017-08-01,1.0380937298591981,0.00022620533366865146
2017-08-02,1.0307665305387288,-0.007058321526961866
2017-08-03,1.0352085237050992,0.004309407644472997
2017-08-04,1.0408524994711612,0.005452018252189139
2017-08-07,1.0458953183386914,0.004844892883566525
2017-08-08,1.0438630042041033,-0.001943133408242315
2017-08-09,1.03908873972104,-0.004573650434813049
2017-08-10,1.0153687822120117,-0.02282765331033841
2017-08-11,1.019501317368015,0.004069984451364187
2017-08-14,1.034308741396347,0.014524183319899563
2017-08-15,1.0353564909578754,0.0010129949787661126
2017-08-16,1.037424514810558,0.0019974027021064512
2017-08-17,1.0134808434873328,-0.023079916641065328
2017-08-18,1.01747371178552,0.003939757050017767
2017-08-21,1.0116325454269544,-0.0057408523590405484
2017-08-22,1.0310239952418783,0.01916847169714155
2017-08-23,1.0307999515921271,-0.0002173020713243112
2017-08-24,1.0304024891201085,-0.00038558642868071207
2017-08-25,1.0306281402301747,0.00021899317252120602
2017-08-28,1.0291324701686722,-0.001451221835616044
2017-08-29,1.0257418293207037,-0.0032946592846428324
2017-08-30,1.0367971357266894,0.010777864458649544
2017-08-31,1.041025555274513,0.0040783480221131775
2017-09-01,1.0483680467608263,0.007053132796895871
2017-09-05,1.034126955046439,-0.013584057391284108
2017-09-06,1.0345471608021781,0.00040633865473540154
2017-09-07,1.0333599409141392,-0.0011475744490161985
2017-09-08,1.0335949703813903,0.0002274420150669839
2017-09-11,1.0518196046586277,0.01763227840641736
2017-09-12,1.062777342358158,0.01041788691805828
2017-09-13,1.0663034979345982,0.003317868603235607
2017-09-14,1.0675248646189088,0.0011454212488999698
2017-09-15,1.0724565770562149,0.004619763530347891
2017-09-18,1.0806688073810171,0.007657401241683815
2017-09-19,1.081366457201393,0.0006455722748829116
2017-09-20,1.0861832002812506,0.004454311531285577
2017-09-21,1.086283215720294,9.207971456129437e-05
2017-09-22,1.091417394197721,0.004726371910314999
2017-09-25,1.0817617866283717,-0.008846851461852533
2017-09-26,1.0833224941537347,0.0014427460321252549
2017-09-27,1.1040657447160156,0.01914780748505085
2017-09-28,1.1068457139145709,0.0025179380954985803
2017-09-29,1.11098759862847,0.0037420614832130846
2017-10-02,1.113476861234281,0.0022405854114696984
2017-10-03,1.1190182468073853,0.004976650854658812
2017-10-04,1.1201511070564982,0.0010123697735448182
2017-10-05,1.126984423677841,0.006100352513420474
2017-10-06,1.132217011470648,0.004642999213539082
2017-10-09,1.1302420751811737,-0.0017443089703351984
2017-10-10,1.1326217775435936,0.0021054802459360682
2017-10-11,1.1350555118133987,0.002148761676720948
2017-10-12,1.131885022202326,-0.002793246302119104
2017-10-13,1.1349074161371162,0.0026702305229814698
2017-10-16,1.1360395825158827,0.000997584792088268
2017-10-17,1.1353188194339399,-0.0006344524372526314
2017-10-18,1.1388018780468083,0.003067912337263252
2017-10-19,1.1381616950243043,-0.0005621548706978709
2017-10-20,1.1489740443595104,0.009499835904225542
2017-10-23,1.143689174433212,-0.004599642570032404
2017-10-24,1.1496200216305947,0.005185715953219477
2017-10-25,1.137530006846511,-0.010516531163867106
2017-10-26,1.1470429151686456,0.008362775720094162
2017-10-27,1.1624380668370742,0.0134216004168991
2017-10-30,1.1549370562255683,-0.006452826026177633
2017-10-31,1.1645280291325995,0.00830432520571765
2017-11-01,1.1641902935241046,-0.00029001930399770925
2017-11-02,1.159487321927522,-0.004039693186537692
2017-11-03,1.1704535218197631,0.009457800602779499
2017-11-06,1.1732982266406322,0.0024304295453323552
2017-11-07,1.162385550900214,-0.009300854201121022
2017-11-08,1.1633519070300704,0.0008313559378883488
2017-11-09,1.1515651242125562,-0.0101317432380411
2017-11-10,1.1549007978728765,0.00289664352469982
2017-11-13,1.1587321854137969,0.003317503588167194
2017-11-14,1.158369788967999,-0.00031275255003692493
2017-11-15,1.1545594299442374,-0.0032894150555808433
2017-11-16,1.1649659433449049,0.009013406439519586
2017-11-17,1.1671779216845894,0.0018987493602888603
2017-11-20,1.1729920554436342,0.004981360297368417
2017-11-21,1.177109749453712,0.003510419351067483
2017-11-22,1.1756774492164996,-0.0012167941331528423
2017-11-24,1.177935217924276,0.0019203980728565834
2017-11-27,1.1704207781836222,-0.006379331924463029
2017-11-28,1.1822133994569692,0.010075539919624494
2017-11-29,1.176374741188953,-0.00493875155762757
2017-11-30,1.1868012904064225,0.008863288926903988
2017-12-01,1.1822423457612155,-0.003841371493323693
2017-12-04,1.1741084933678139,-0.006880021192409894
2017-12-05,1.1691211720102797,-0.004247751707534789
2017-12-06,1.1645976949238817,-0.003869125968029408
2017-12-07,1.18055670308984,0.013703451617256897
2017-12-08,1.1899575814688563,0.007963089239518693
2017-12-11,1.1901535719464886,0.00016470375136436568
2017-12-12,1.188150993427196,-0.0016826219460210467
2017-12-13,1.1862641819636413,-0.0015880233017458844
2017-12-14,1.1778838345014822,-0.007064486637611261
2017-12-15,1.1856739240922203,0.006613631465648824
2017-12-18,1.1993920625382322,0.011569908190833155
2017-12-19,1.197334915556139,-0.001715158075783481
2017-12-20,1.204562911991596,0.00603673737527286
2017-12-21,1.2108352245687977,0.00520712742751739
2017-12-22,1.2124009702949883,0.0012931121381509628
2017-12-26,1.2088963863985722,-0.0028906145592768186
2017-12-27,1.2103814935165491,0.0012284817248905825
2017-12-28,1.215550545532533,0.004270597364279163
2017-12-29,1.2052963756334223,-0.008435823534280396
2018-01-02,1.2261826731668697,0.0173287649043755
2018-01-03,1.2396665200013157,0.010996605260797846
2018-01-04,1.251955871368735,0.009913433305762193
2018-01-05,1.2588924496414629,0.005540593267991272
2018-01-08,1.2683868752398115,0.007541887792759888
2018-01-09,1.2702856751889289,0.0014970195499368196
2018-01-10,1.2709611352849437,0.0005317387334265384
2018-01-11,1.2922929868261985,0.016784031351574094
2018-01-12,1.3027722831329167,0.008109071560045134
2018-01-16,1.2930407158903652,-0.007469891222393088
2018-01-17,1.3103080545462829,0.01335405640651284
2018-01-18,1.307803443609194,-0.0019114672526042943
2018-01-19,1.3188999564812298,0.008484847571139889
2018-01-22,1.3274833736116698,0.0065080122933208195
2018-01-23,1.3351117985345127,0.005746531425164469
2018-01-24,1.3270996946633606,-0.006001073378234399
2018-01-25,1.3197884653426353,-0.005509178662406279
2018-01-26,1.3378329399619289,0.01367224755567851
2018-01-29,1.3238209104295224,-0.010473676580878014
2018-01-30,1.3073050310214205,-0.012475916702919605
2018-01-31,1.3102887391719997,0.002282335093782956
2018-02-01,1.3140254566829594,0.002851827539417772
2018-02-02,1.2809939642989192,-0.025137635055733878
2018-02-05,1.2274295711601302,-0.04181471156899986
2018-02-06,1.2459208650682834,0.015065054926675602
2018-02-07,1.24136095712243,-0.0036598696383524864
2018-02-08,1.1823067554541027,-0.04757214356509122
2018-02-09,1.205352456260545,0.01949215015488175
2018-02-12,1.2299924531455113,0.020442150971682307
2018-02-13,1.2318965733275278,0.0015480746870818703
2018-02-14,1.264912967978705,0.02680127160512786
2018-02-15,1.2773675332911338,0.009846183593430018
2018-02-16,1.2714915896112307,-0.004600041512534697
2018-02-20,1.2775401011692684,0.004757020500534592
2018-02-21,1.2723796167127186,-0.00403939136769688
2018-02-22,1.2743980319154034,0.0015863309787211319
2018-02-23,1.2977032017320302,0.01828719853058737
2018-02-26,1.3055475494598843,0.006044793383713735
2018-02-27,1.2846779719967023,-0.015985306296822266
2018-02-28,1.2747834129725502,-0.007701976090376634
2018-03-01,1.268739229762692,-0.004741341272839613
2018-03-02,1.2822459953159797,0.010645816915280555
2018-03-05,1.29801638941065,0.012299039460664659
2018-03-06,1.3138897614258869,0.012228945755025549
2018-03-07,1.319281822263103,0.004103891357951228
2018-03-08,1.3235536751471801,0.0032380139042233348
2018-03-09,1.3506270105922196,0.020455034014414928
2018-03-12,1.3517751978649042,0.0008501142533651777
2018-03-13,1.3404541358632542,-0.008374959105279585
2018-03-14,1.3320376109903282,-0.006278860759011204
2018-03-15,1.3272691037388953,-0.0035798593163503603
2018-03-16,1.3346490898363734,0.00556027867799302
2018-03-19,1.3140218724619706,-0.015455161608757937
2018-03-20,1.3233249696053762,0.007079864755961047
2018-03-21,1.3345947720055682,0.008516277300769579
2018-03-22,1.2903132052886972,-0.0331797843403258
2018-03-23,1.2537498571625167,-0.028336800690185744
2018-03-26,1.2927196844370226,0.0310826175188584
2018-03-27,1.2569034065494713,-0.027706144122922695
2018-03-28,1.243357441886929,-0.010777251928793452
2018-03-29,1.2644387989177936,0.01695518627279976
2018-04-02,1.232768621292462,-0.02504682524170993
2018-04-03,1.2500884310777531,0.014049521934726576
2018-04-04,1.2643354418243864,0.011396802332096154
2018-04-05,1.2727969162880919,0.006692428436156099
2018-04-06,1.240128702490897,-0.02566647780108282
2018-04-09,1.2431349983814648,0.002424180558461073
2018-04-10,1.2731912929452802,0.024177820271288425
2018-04-11,1.267404754523009,-0.004544908887088935
2018-04-12,1.2856247811444557,0.014375854719200627
2018-04-13,1.2737946140659107,-0.009201881647002655
2018-04-16,1.2870675003448977,0.010419957921332563
2018-04-17,1.2989332976480932,0.009219250194737986
2018-04-18,1.3050089638742646,0.004677427422310477
2018-04-19,1.2900760481729543,-0.011442768681816477
2018-04-20,1.287110907281078,-0.002298423334093908
2018-04-23,1.2823478504303878,-0.003700579976244437
2018-04-24,1.2677525025446301,-0.011381738489177545
2018-04-25,1.2693639968593968,0.0012711426808720162
2018-04-26,1.2838244089683772,0.011391856193147046
2018-04-27,1.2816464658686983,-0.0016964493621281207
2018-04-30,1.2661569203350505,-0.01208566164394576
2018-05-01,1.275889522511908,0.007686726677039433
2018-05-02,1.272745866268501,-0.002463893768182981
2018-05-03,1.2748590129337753,0.001660305266965596
2018-05-04,1.293736483709131,0.014807496816384226
2018-05-07,1.3039215619965667,0.00787260652821295
2018-05-08,1.3150759237224654,0.008554472946071378
2018-05-09,1.3294947975118423,0.010964289992141838
2018-05-10,1.3424772624145465,0.009764961041593214
2018-05-11,1.329997484637564,-0.009296081301620499
2018-05-14,1.3354184155477629,0.004075895610942509
2018-05-15,1.3361745805466703,0.000566238259187954
2018-05-16,1.350536214762874,0.01074832168288073
2018-05-17,1.3530099842996257,0.0018316943371902165
2018-05-18,1.3416800935031465,-0.008373841233953606
2018-05-21,1.356588600349125,0.011111819366009995
2018-05-22,1.3543310777268218,-0.001664117346793361
2018-05-23,1.3561976241874698,0.0013782054413022447
2018-05-24,1.3531377609210664,-0.0022562075112294916
2018-05-25,1.344683667694788,-0.006247769791395012
2018-05-29,1.3278449093285782,-0.012522468124474625
2018-05-30,1.3481013594785027,0.015255132589367835
2018-05-31,1.3325082977763891,-0.011566683463731263
2018-06-01,1.3555044205059927,0.01725777075308142
2018-06-04,1.3610450551522004,0.004087507618853438
2018-06-05,1.365430764906188,0.0032223104866261378
2018-06-06,1.3806931457603107,0.011177703949838221
2018-06-07,1.3722895290810166,-0.006086520169306844
2018-06-08,1.3785070957346293,0.0045307979998771225
2018-06-11,1.3861517238893946,0.005545584914592858
2018-06-12,1.38844785828857,0.0016564812924898756
2018-06-13,1.384451860681587,-0.0028780321732128295
2018-06-14,1.383702966444808,-0.0005409319442932752
2018-06-15,1.3746270313605495,-0.0065591642891230165
2018-06-18,1.3788636108905277,0.003081984737187344
2018-06-19,1.3706405942462636,-0.005963618576425741
2018-06-20,1.376066463837192,0.003958637744792635
2018-06-21,1.3655145155819102,-0.007668196655165511
2018-06-22,1.3635844283367686,-0.001413450551508062
2018-06-25,1.3310962646303806,-0.023825560802286053
2018-06-26,1.3352614017918025,0.0031291028846651297
2018-06-27,1.3169685803684226,-0.013699805445459998
2018-06-28,1.3262536332624526,0.007050322257067367
2018-06-29,1.3287360629253266,0.001871760876362252
2018-07-02,1.3366964246560469,0.005990927734131762
2018-07-03,1.3291952302061167,-0.005611741238748571
2018-07-05,1.3427593239400653,0.010204741505012077
2018-07-06,1.3548675904421852,0.009017451069779484
2018-07-09,1.3761849182796377,0.015733882770415424
2018-07-10,1.3749167015013235,-0.0009215453253909926
2018-07-11,1.3579742991053454,-0.01232249370269343
2018-07-12,1.3707052758443101,0.00937497620341713
2018-07-13,1.3726736141438898,0.0014360040296535438
2018-07-16,1.3728827215488952,0.0001523358523474825
2018-07-17,1.3838571663122343,0.00799372341940291
2018-07-18,1.4003836700080523,0.011942347879628713
2018-07-19,1.3906296740628123,-0.0069652311392518216
2018-07-20,1.3865778504227397,-0.002913661139011239
2018-07-23,1.390504845460598,0.0028321489750183938
2018-07-24,1.3801394410270493,-0.007454418060740395
2018-07-25,1.3900492467006889,0.007180293076955403
2018-07-26,1.3978161107246612,0.005587473999505364
2018-07-27,1.388901321504322,-0.006377655223702818
2018-07-30,1.3758225163546092,-0.00941665541476128
2018-07-31,1.3865190896869564,0.007774675298009223
2018-08-01,1.381778893010884,-0.003418774910010413
2018-08-02,1.3932705277183455,0.008316551052839703
2018-08-03,1.3924970128972844,-0.0005551792029417861
