date,portfolio_value,daily_return
2017-02-14,1.0436179212392536,-0.0005158995142376455
2017-02-15,1.0421926696710608,-0.001365683301509704
2017-02-16,1.0381114875205002,-0.003915957451369146
2017-02-17,1.0366698595260186,-0.0013887024773465099
2017-02-21,1.0459999745077837,0.009000083195271872
2017-02-22,1.0390448025550034,-0.006649304132204452
2017-02-23,1.02543178379694,-0.013101474281560513
2017-02-24,1.0248343952153778,-0.0005825727181482394
2017-02-27,1.0311885924166855,0.006200218524059388
2017-02-28,1.0261215612375914,-0.00491377737918835
2017-03-01,1.0494114847468647,0.022697041353642096
2017-03-02,1.034162397063577,-0.01453108518911075
2017-03-03,1.0376003493066253,0.0033243833394157028
2017-03-06,1.0334210909334887,-0.0040278112627172855
2017-03-07,1.0266608648359934,-0.006541598731441489
2017-03-08,1.0199302636653582,-0.006555817408809445
2017-03-09,1.0162827991216619,-0.0035761901314588854
2017-03-10,1.0211904710438668,0.004829041607755621
2017-03-13,1.0293412664587858,0.007981660274000714
2017-03-14,1.0204236576689933,-0.008663413272520775
2017-03-15,1.0371984001701384,0.016438998032899867
2017-03-16,1.0320344855420744,-0.004978714416853063
2017-03-17,1.0310525168562936,-0.0009514882492178147
2017-03-20,1.0332479253551878,0.0021292887248731338
2017-03-21,1.0090933149587364,-0.02337736162223399
2017-03-22,1.0161904432619897,0.0070331734419858466
2017-03-23,1.0185343189746563,0.0023065319381893575
2017-03-24,1.0189430006927505,0.00040124491681886023
2017-03-27,1.0142402421882384,-0.004615330299452268
2017-03-28,1.0247497172374385,0.010361918815729053
2017-03-29,1.0298514822633658,0.004978547385873661
2017-03-30,1.035527811483035,0.005511793998872626
2017-03-31,1.0370480181779105,0.0014680500880979031
2017-04-03,1.0339882513005314,-0.0029504582466249067
2017-04-04,1.0361668317946733,0.0021069683252220375
2017-04-05,1.0266501260420346,-0.009184530387018275
2017-04-06,1.0369464014863043,0.010029001295664544
2017-04-07,1.0355592592755152,-0.0013377183322115854
2017-04-10,1.0334092324302837,-0.002076198755381485
2017-04-11,1.0333247083239019,-8.17915146577187e-05
2017-04-12,1.0192785804743763,-0.013593140410151434
2017-04-13,1.0071111519139353,-0.011937294468385862
2017-04-17,1.0188187840418506,0.01162496523414106
2017-04-18,1.0131660133339566,-0.00554835736878379
2017-04-19,1.0130117739255724,-0.00015223507930029
2017-04-20,1.0267584356042996,0.013570090726050334
2017-04-21,1.0234611063313515,-0.003211397304963324
2017-04-24,1.0358158919121683,0.012071573120255797
2017-04-25,1.0452708117913252,0.009127992679956638
2017-04-26,1.0492270577845069,0.003784900476080052
2017-04-27,1.0467827111332058,-0.0023296641400600126
2017-04-28,1.0392424430594038,-0.007203279146289298
2017-05-01,1.0449794491068978,0.005520373119678181
2017-05-02,1.0459854335859122,0.0009626835052825278
2017-05-03,1.0448818320045632,-0.0010550831263162544
2017-05-04,1.039585141736876,-0.005069176346502076
2017-05-05,1.0500103943116348,0.010028281625246223
2017-05-08,1.0496264537872328,-0.00036565402255252374
2017-05-09,1.0479250212764628,-0.0016209885951625487
2017-05-10,1.0599950742174151,0.011518050142795363
2017-05-11,1.0584462550606384,-0.0014611569378472176
2017-05-12,1.0534169870830816,-0.004751557250555654
2017-05-15,1.0623006308984841,0.008433169318829134
2017-05-16,1.062553894354873,0.00023841034168883553
2017-05-17,1.0298650781157825,-0.03076438419995367
2017-05-18,1.0340216502644397,0.004036035629309702
2017-05-19,1.0468196444305204,0.01237691122116058
2017-05-22,1.0507935531812684,0.0037961732681371808
2017-05-23,1.0552565420607785,0.004247255672627818
2017-05-24,1.0549630349658496,-0.00027813814293496604
2017-05-25,1.0509712614137408,-0.003783804190104295
2017-05-26,1.0509955959809567,2.3154360265931944e-05
2017-05-30,1.0452709000591858,-0.005446926650941613
2017-05-31,1.0436085552986472,-0.0015903482632535176
2017-06-01,1.0505765741472948,0.006676851021649291
2017-06-02,1.0490844052154593,-0.0014203333374786277
2017-06-05,1.0448414796982257,-0.0040444081488011895
2017-06-06,1.0452506890654676,0.00039164732181189675
2017-06-07,1.045136197420867,-0.0001095351055954753
2017-06-08,1.0539869239481707,0.00846849104369862
2017-06-09,1.0498197674032739,-0.003953708011183788
2017-06-12,1.0474188713815469,-0.002286960196668403
2017-06-13,1.056815410747668,0.008971138121396358
2017-06-14,1.0449254779614514,-0.011250718588409689
2017-06-15,1.0390466619981638,-0.005626062420027108
2017-06-16,1.041193417134058,0.002066081548027846
2017-06-19,1.051393981512164,0.009796992768340375
2017-06-20,1.0401129392691242,-0.01072960511607167
2017-06-21,1.0366334503037045,-0.003345299182475992
2017-06-22,1.0374223539122793,0.0007610246498833888
2017-06-23,1.042378762111274,0.004777618469761114
2017-06-26,1.044174786133007,0.0017230051944799054
2017-06-27,1.0309075375274617,-0.012705965305558883
2017-06-28,1.0469547102124708,0.015566063978440485
2017-06-29,1.0386861765290523,-0.007897699492407241
2017-06-30,1.0399472499961495,0.00121410440958358
2017-07-03,1.0388138190633394,-0.0010898927160146073
2017-07-05,1.0435964853265653,0.004603968656807329
2017-07-06,1.0379305357311654,-0.0054292532363472215
2017-07-07,1.045867051067905,0.00764648024460383
2017-07-10,1.052057831085371,0.005919280095060757
2017-07-11,1.0558012648834558,0.0035582015431821763
2017-07-12,1.0639795263300897,0.007746023535533957
2017-07-13,1.0662622893827163,0.0021454952808164815
2017-07-14,1.0725742195384587,0.005919678693125775
2017-07-17,1.0724491440196855,-0.00011661246046650248
2017-07-18,1.0713088794308503,-0.0010632341824259694
2017-07-19,1.0795209006749713,0.007665409483475718
2017-07-20,1.0773888748129317,-0.001974974139645159
2017-07-21,1.0759467513128225,-0.00133853572635013
2017-07-24,1.079420641933316,0.0032286826613445833
2017-07-25,1.0836207009182062,0.0038910308194287464
2017-07-26,1.0812022894787523,-0.0022317877809131673
2017-07-27,1.0753278376172333,-0.0054332588070554275
2017-07-28,1.0754677880542416,0.00013014676279408575
2017-07-31,1.074272552625356,-0.0011113632989863793
2017-08-01,1.0745134190265875,0.0002242134927889762
2017-08-02,1.070307808518351,-0.003913967414242661
2017-08-03,1.0716024481519864,0.0012095956166362975
2017-08-04,1.0784072548879062,0.006350122424276856
2017-08-07,1.0820809524125607,0.003406595706773475
2017-08-08,1.0794852863487743,-0.0023987725299103348
2017-08-09,1.0774064759032793,-0.001925742269749915
2017-08-10,1.0552741865957762,-0.020542190716783815
2017-08-11,1.0583686708681308,0.0029323983393709546
2017-08-14,1.0707010574661149,0.011652259687419207
2017-08-15,1.070724103918785,2.152463800179162e-05
2017-08-16,1.0720456571147259,0.0012342611799847632
2017-08-17,1.0486340520120965,-0.021838253760235064
2017-08-18,1.0509667651542798,0.0022245254554792548
2017-08-21,1.0476891359174705,-0.0031186801956845415
2017-08-22,1.0609136989261927,0.012622602025114378
2017-08-23,1.0599590033731112,-0.0008998805030490684
2017-08-24,1.0587404639442821,-0.0011496099612827173
2017-08-25,1.059591905771078,0.0008042025933570683
2017-08-28,1.0600833186070715,0.0004637755661561567
2017-08-29,1.0580097779754445,-0.0019560166594750775
2017-08-30,1.0690586727317024,0.010443093236246571
2017-08-31,1.0745033278839367,0.005092943251021044
2017-09-01,1.0801548165655046,0.0052596288302780275
2017-09-05,1.0675642920585382,-0.011656222158041794
2017-09-06,1.0699740004274658,0.002257202106564482
2017-09-07,1.069255423979303,-0.0006715830925569663
2017-09-08,1.0684347557418254,-0.0007675137474855423
2017-09-11,1.0820413561311641,0.012735078409061695
2017-09-12,1.092053302393962,0.009252831424665348
2017-09-13,1.0945523494972331,0.002288392972937254
2017-09-14,1.093927900015366,-0.0005705067301293467
2017-09-15,1.0969006477248224,0.0027174987578381356
2017-09-18,1.1037568365645865,0.00625051033927748
2017-09-19,1.1057499617028406,0.0018057647048942598
2017-09-20,1.1100286825535033,0.003869519329734962
2017-09-21,1.108869133416382,-0.0010446118693562085
2017-09-22,1.1138961212919558,0.004533436565310284
2017-09-25,1.1060936901181908,-0.007004630884893647
2017-09-26,1.108322264866962,0.0020148155338748615
2017-09-27,1.1243308883393541,0.014444015048559567
2017-09-28,1.1266897933628042,0.00209805231530552
2017-09-29,1.129561927271388,0.00254917895369524
2017-10-02,1.131967928525824,0.002130030409442028
2017-10-03,1.1376235231437386,0.004996249871920101
2017-10-04,1.1389807691143532,0.0011930537150496507
2017-10-05,1.1456023244520215,0.005813579576780005
2017-10-06,1.1487891687357048,0.002781806754108688
2017-10-09,1.14712253330478,-0.0014507757178446473
2017-10-10,1.149177958605882,0.0017918097164218898
2017-10-11,1.1507152548160184,0.0013377355514209782
2017-10-12,1.1487868194733828,-0.0016758579801255174
2017-10-13,1.1517893049440389,0.0026136141360259373
2017-10-16,1.15437274677102,0.002242981260454217
2017-10-17,1.1523197410031851,-0.0017784600109259396
2017-10-18,1.1540819754990086,0.0015292929845056678
2017-10-19,1.1534892900503229,-0.0005135557623015531
2017-10-20,1.1627611354149383,0.008038085350762838
2017-10-23,1.1579297098556414,-0.004155131619163476
2017-10-24,1.1636501151082261,0.004940200777211164
2017-10-25,1.152387427393633,-0.009678757874350909
2017-10-26,1.1553496610198666,0.002570518868757005
2017-10-27,1.1656823643499743,0.008943356006169422
2017-10-30,1.1597855996043713,-0.005058637692345223
2017-10-31,1.1665885714280657,0.00586571503044626
2017-11-01,1.1629626443445071,-0.0031081455556519802
2017-11-02,1.1578281895608382,-0.004414978252859572
2017-11-03,1.1652641216195025,0.006422310430604173
2017-11-06,1.1714944944859682,0.005346747360423928
2017-11-07,1.1644075499276998,-0.006049490280684643
2017-11-08,1.1655356119490214,0.0009687862479005448
2017-11-09,1.1559307771705423,-0.008240704685477447
2017-11-10,1.15752334641474,0.0013777375563059186
2017-11-13,1.1614073567051333,0.0033554487712263072
2017-11-14,1.1586707789845265,-0.0023562600191979876
2017-11-15,1.1551429921523884,-0.0030446843884592662
2017-11-16,1.1675354735111725,0.010728092922671937
2017-11-17,1.1686121074766826,0.0009221424016114281
2017-11-20,1.1734622555240088,0.004150348962068287
2017-11-21,1.1782989558763803,0.004121734916997014
2017-11-22,1.1779577669986239,-0.00028956053644529326
2017-11-24,1.178880823875424,0.0007836077851517001
2017-11-27,1.172888517599445,-0.005083046695322438
2017-11-28,1.1832982964888599,0.008875335322337785
2017-11-29,1.1786750790940468,-0.003907059959886011
2017-11-30,1.1888805369272244,0.00865841487123122
2017-12-01,1.1836475957460022,-0.004401570232402972
2017-12-04,1.175806352945818,-0.006624643034265713
2017-12-05,1.171660955854899,-0.0035255780686449098
2017-12-06,1.1684213211354493,-0.0027649933227363137
2017-12-07,1.1830271140894446,0.01250045055648382
2017-12-08,1.19156863973853,0.0072200590733373215
2017-12-11,1.1932822914771801,0.0014381477335842592
2017-12-12,1.1910027285379343,-0.001910329982709995
2017-12-13,1.1916080765033445,0.0005082674883150036
2017-12-14,1.185815235542497,-0.00486136429844136
2017-12-15,1.1941047549265504,0.00699056576066112
2017-12-18,1.2064779592610129,0.010361908604260901
2017-12-19,1.2036157036768576,-0.002372406028791894
2017-12-20,1.2101008087663865,0.00538801967249003
2017-12-21,1.2171616284308782,0.005834902029104281
2017-12-22,1.2181607279851376,0.0008208437818957099
2017-12-26,1.2180613390331108,-8.158935823786013e-05
2017-12-27,1.2188864940859219,0.0006774330867984095
2017-12-28,1.2237376061077079,0.003979953872098693
2017-12-29,1.2158628153090705,-0.0064350321174523615
2018-01-02,1.2335176348958206,0.014520404246643893
2018-01-03,1.2445474632358147,0.00894176785800531
2018-01-04,1.253477498300518,0.007175327039344306
2018-01-05,1.2613619155262406,0.006290034912004692
2018-01-08,1.2690612154784018,0.0061039578390543765
2018-01-09,1.2699081739973461,0.0006673898064287343
2018-01-10,1.2694402784715466,-0.00036844831412226575
2018-01-11,1.2897181263104305,0.015973849406526783
2018-01-12,1.299396863030364,0.007504536473890008
2018-01-16,1.2876043759288458,-0.00907535444869137
2018-01-17,1.2984682084452241,0.008437244171790953
2018-01-18,1.2922487530855333,-0.004789840305091456
2018-01-19,1.3023405752127484,0.007809504248402996
2018-01-22,1.3120297448234917,0.0074398124385861904
2018-01-23,1.3201216526947115,0.006167472881728293
2018-01-24,1.3145748421265433,-0.0042017419810103955
2018-01-25,1.3114567447337084,-0.002371943607098847
2018-01-26,1.3245211456132149,0.009961747447613519
2018-01-29,1.310427638607471,-0.010640454516276567
2018-01-30,1.2974219161535097,-0.009924792541602605
2018-01-31,1.3005659661007165,0.002423305717332107
2018-02-01,1.3006845030053713,9.114255466039666e-05
2018-02-02,1.2698832131600657,-0.023680830957957758
2018-02-05,1.2236206457848264,-0.0364305684930791
2018-02-06,1.2399741812674088,0.013364873777602104
2018-02-07,1.2351269352932543,-0.0039091507286062276
2018-02-08,1.1827287980243675,-0.04242328117995904
2018-02-09,1.1967732491264569,0.011874616670828833
2018-02-12,1.2189603745579758,0.018539122133381228
2018-02-13,1.2217977073197683,0.002327666116973979
2018-02-14,1.2501562997609932,0.023210546452435726
2018-02-15,1.2633738315490486,0.010572703421630065
2018-02-16,1.2604126006037533,-0.0023439071408219154
2018-02-20,1.2634223334290666,0.002387894903519423
2018-02-21,1.2584072546423537,-0.003969439714668733
2018-02-22,1.2585151441801352,8.57349934875113e-05
2018-02-23,1.2780853424220342,0.01555022864238011
2018-02-26,1.2855223592311877,0.0058188734056364745
2018-02-27,1.2695213704749497,-0.012447071528034391
2018-02-28,1.257056301404618,-0.009818715431051138
2018-03-01,1.2515209484200995,-0.004403424873121021
2018-03-02,1.2638343525140021,0.009838751887810433
2018-03-05,1.2775165163002806,0.010825915405022899
2018-03-06,1.2915382171974756,0.01097574921207453
2018-03-07,1.2973526945962883,0.0045019785875400785
2018-03-08,1.3032776996846016,0.004566996401974615
2018-03-09,1.327018684133538,0.018216366668962286
2018-03-12,1.3286609301770385,0.0012375455320530132
2018-03-13,1.320678152383582,-0.006008137676173463
2018-03-14,1.3125273744529737,-0.006171661063596415
2018-03-15,1.305771868261864,-0.00514694498766185
2018-03-16,1.3101328245416888,0.0033397535862291997
2018-03-19,1.293253274428733,-0.012883846428975988
2018-03-20,1.301013068287082,0.006000212032540057
2018-03-21,1.3095311340046252,0.006547256076957063
2018-03-22,1.2703121258154486,-0.029948893287662787
2018-03-23,1.2434963031943433,-0.021109632881675805
2018-03-26,1.278466610664337,0.028122566492687247
2018-03-27,1.2480956393144098,-0.023755779851102502
2018-03-28,1.2344637383834307,-0.010922160531277262
2018-03-29,1.2542170906422474,0.01600156541226914
2018-04-02,1.223839995908219,-0.02421996555514431
2018-04-03,1.2381610465910435,0.011701734483842447
2018-04-04,1.2533726613100953,0.012285651176745615
2018-04-05,1.2643881166041804,0.008788651319848623
2018-04-06,1.2341528495945067,-0.02391296360082679
2018-04-09,1.2379702431900292,0.0030931286969656264
2018-04-10,1.2644712219742549,0.02140679788549455
2018-04-11,1.258747139892075,-0.004526858328371167
2018-04-12,1.2721890504309885,0.01067880125635546
2018-04-13,1.2646877901145936,-0.005896340888843237
2018-04-16,1.278807112539291,0.011164275116009556
2018-04-17,1.2946745172774567,0.012407973479798919
2018-04-18,1.3024051742978922,0.0059711200902385865
2018-04-19,1.2897274503943321,-0.009734085946329483
2018-04-20,1.2843228543094853,-0.00419049473064594
2018-04-23,1.2774765715399075,-0.005330655564218516
2018-04-24,1.2575077918215445,-0.015631425392241872
2018-04-25,1.257987651156822,0.0003815955164638571
2018-04-26,1.272275680607858,0.01135784555428428
2018-04-27,1.2682387361742957,-0.0031730107673152118
2018-04-30,1.2548081167027176,-0.010589977335097272
2018-05-01,1.259433716521573,0.0036863005245855417
2018-05-02,1.2513215699849392,-0.006441106372027848
2018-05-03,1.2557846906461683,0.0035667255869991765
2018-05-04,1.2712245483232436,0.012294987980089793
2018-05-07,1.2785345412252367,0.005750355365332703
2018-05-08,1.2847858425927705,0.004889427047894294
2018-05-09,1.296375786591665,0.009020915093137457
2018-05-10,1.311273445825044,0.011491775291905733
2018-05-11,1.308415869616541,-0.0021792374562308306
2018-05-14,1.3094342252537443,0.0007783118967380244
2018-05-15,1.305132886935006,-0.0032848830707053927
2018-05-16,1.3147498300823934,0.00736855476071242
2018-05-17,1.316855902304941,0.001601880581658497
2018-05-18,1.3155062241447186,-0.0010249247148909988
2018-05-21,1.3248048082892856,0.007068445571675171
2018-05-22,1.3165860444593023,-0.0062037545293907375
2018-05-23,1.3188353863148612,0.0017084655158125224
2018-05-24,1.317528743394681,-0.0009907551266358414
2018-05-25,1.3147685671967297,-0.0020949646918817792
2018-05-29,1.3035247874527816,-0.008551907936102728
2018-05-30,1.3185487319381737,0.011525630068569886
2018-05-31,1.3046513293308162,-0.01053992337994916
2018-06-01,1.3236228014943565,0.014541411745060923
2018-06-04,1.3268989797846262,0.002475160058115351
2018-06-05,1.331633644398672,0.0035682178418846204
2018-06-06,1.342927947368475,0.00848153921111181
2018-06-07,1.3330881773926593,-0.007327101945489495
2018-06-08,1.3395711014475642,0.00486308720221688
2018-06-11,1.341612243636001,0.0015237281442031616
2018-06-12,1.3510237275722816,0.007015055192679128
2018-06-13,1.3460011571978965,-0.0037176033787432727
2018-06-14,1.3538861097219066,0.005858057760087702
2018-06-15,1.3471789795523237,-0.004953984032645583
2018-06-18,1.3498472128322982,0.0019806078631521176
2018-06-19,1.3405611511622704,-0.006879342774315612
2018-06-20,1.3455510142603606,0.003722219679246957
2018-06-21,1.3328066075701797,-0.009471515055998433
2018-06-22,1.327451038863586,-0.00401826392229346
2018-06-25,1.2975062625375924,-0.022558102294777664
2018-06-26,1.3024939880837199,0.003844085913213729
2018-06-27,1.2817192901055467,-0.015949937710451605
2018-06-28,1.2906788973189978,0.006990303791646436
2018-06-29,1.2940728051912846,0.0026295524621473177
2018-07-02,1.3003202312550026,0.004827723786989388
2018-07-03,1.2947733314995433,-0.0042657951650154485
2018-07-05,1.3053234019641788,0.008148198768055347
2018-07-06,1.3193946111899135,0.010779864365077033
2018-07-09,1.335127594502497,0.011924395612313917
