date,portfolio_value,daily_return
2017-02-14,1.0290395828133743,0.0019866803768382353
2017-02-15,1.0334404997113702,0.00427672265625
2017-02-16,1.030169240219654,-0.0031654067095588235
2017-02-17,1.0327970239442694,0.002550827205882353
2017-02-21,1.0394086694036992,0.006401689108455883
2017-02-22,1.0352208023116545,-0.004029086167279412
2017-02-23,1.027257622002731,-0.007692252987132353
2017-02-24,1.0294287713501271,0.002113539292279412
2017-02-27,1.0340753095777506,0.004513705422794117
2017-02-28,1.0299116399040433,-0.0040264665785390025
2017-03-01,1.0501604981581494,0.019660772312460516
2017-03-02,1.0359045388365427,-0.013575029099466207
2017-03-03,1.0378746912122245,0.001901866727888421
2017-03-06,1.0357331969387824,-0.002063345692475461
2017-03-07,1.030431500141187,-0.005118786202146581
2017-03-08,1.0217021748776616,-0.008471524077368984
2017-03-09,1.0215942010775048,-0.00010568030763932735
2017-03-10,1.025797613655475,0.00411456190093554
2017-03-13,1.0314950340799995,0.005554136945416971
2017-03-14,1.0242253964902248,-0.007047670952927689
2017-03-15,1.0383313106360499,0.013772275315729084
2017-03-16,1.034408074128218,-0.0037784052812858885
2017-03-17,1.0349471009691,0.0005210969001148119
2017-03-20,1.0340139838699747,-0.0009016084959816326
2017-03-21,1.011109851623339,-0.022150698737083873
2017-03-22,1.015780106502359,0.00461893915040185
2017-03-23,1.0156384188223093,-0.00013948656716417936
2017-03-24,1.0151634757468913,-0.00046763008036739483
2017-03-27,1.0128765949568446,-0.0022527216991963324
2017-03-28,1.0248903351807872,0.011861010792192914
2017-03-29,1.0302744660625858,0.0052533726750861225
2017-03-30,1.0354837462053565,0.005056206199770393
2017-03-31,1.0366856382526852,0.0011607058553386941
2017-04-03,1.0337632867077213,-0.0028189370404411765
2017-04-04,1.0353002437757348,0.0014867591911764707
2017-04-05,1.0276261004636738,-0.007412480928308823
2017-04-06,1.0363967688061977,0.008534882812499998
2017-04-07,1.0359914324105477,-0.00039110156250000006
2017-04-10,1.0355214612769614,-0.0004536438419117649
2017-04-11,1.0357973044926885,0.000266380974264706
2017-04-12,1.0228691503797471,-0.01248135523897059
2017-04-13,1.0127823485956982,-0.009861282628676471
2017-04-17,1.023655375099673,0.010735797794117647
2017-04-18,1.0211772416260012,-0.002420866957720588
2017-04-19,1.0225358348814755,0.0013304186580882353
2017-04-20,1.0351010921498158,0.012288329503676471
2017-04-21,1.0310028217709621,-0.003959294806985295
2017-04-24,1.045525319517399,0.01408579825367647
2017-04-25,1.0559561001648423,0.009976593060661766
2017-04-26,1.0564233658345417,0.0004425048253676471
2017-04-27,1.0548937487903547,-0.0014479204963235297
2017-04-28,1.0497228101597535,-0.004901857306985294
2017-05-01,1.0542688330594054,0.004330688878676471
2017-05-02,1.0528281696117952,-0.0013665048253676474
2017-05-03,1.050731371350756,-0.001991586397058824
2017-05-04,1.0470287123019697,-0.003523887408088236
2017-05-05,1.055920852887919,0.008492738051470588
2017-05-08,1.0541973753294538,-0.0016322033547794116
2017-05-09,1.0547787559770996,0.000551491268382353
2017-05-10,1.062240032587693,0.0070737835477941175
2017-05-11,1.0590392036381735,-0.003013282169117647
2017-05-12,1.05546390164407,-0.0033759864430147057
2017-05-15,1.065244231533716,0.00926638028492647
2017-05-16,1.069151075700893,0.0036675572150735294
2017-05-17,1.037818183706875,-0.029306327895220585
2017-05-18,1.0413919845479376,0.0034435712316176472
2017-05-19,1.053756819709565,0.011873372702205884
2017-05-22,1.0605125033491791,0.006411046185661764
2017-05-23,1.0642906661375269,0.00356258203125
2017-05-24,1.0671454414571702,0.0026823267463235295
2017-05-25,1.0711859123026055,0.003786241957720588
2017-05-26,1.0705072933826068,-0.0006335211397058822
2017-05-30,1.0668179137241733,-0.0034463844209558824
2017-05-31,1.065188210615799,-0.0015276300551470587
2017-06-01,1.0750523184111502,0.009260436509758923
2017-06-02,1.0771120132462593,0.0019159019517795686
2017-06-05,1.0737299537443463,-0.0031399329506314666
2017-06-06,1.070698044845556,-0.002823716417910456
2017-06-07,1.0746976633297676,0.0037355242250287127
2017-06-08,1.0848327769504054,0.009430664982778442
2017-06-09,1.078778488632188,-0.00558084936854192
2017-06-12,1.0745065503405273,-0.003959977267508622
2017-06-13,1.0835674939854445,0.008432655568312308
2017-06-14,1.077289898581162,-0.005793451205510922
2017-06-15,1.072944362209332,-0.004033766934557989
2017-06-16,1.07371936039291,0.0007223097588978206
2017-06-19,1.0866719425111042,0.012063284500574086
2017-06-20,1.076944390640434,-0.00895169138920783
2017-06-21,1.075665258162816,-0.0011877423650975922
2017-06-22,1.0747015097616273,-0.0008959556831228499
2017-06-23,1.0780160802209398,0.00308417772675087
2017-06-26,1.0781239555944708,0.00010006842709529308
2017-06-27,1.0663974414627044,-0.010876777267508641
2017-06-28,1.0821613966288375,0.014782439035591316
2017-06-29,1.0724744677751483,-0.00895146406429394
2017-06-30,1.074308641437633,0.0017102259471871457
2017-07-03,1.0707126193186471,-0.003347289577950038
2017-07-05,1.0796800730437723,0.00837521998277346
2017-07-06,1.0716568913746394,-0.007431073212747621
2017-07-07,1.0854238414480486,0.012846415848406527
2017-07-10,1.0903302055219644,0.004520228768303181
2017-07-11,1.0930717783715886,0.002514442721791555
2017-07-12,1.1038708274215479,0.009879542463393612
2017-07-13,1.1033458914902765,-0.00047554108527131725
2017-07-14,1.1090685423543787,0.005186633591731259
2017-07-17,1.1082189519085124,-0.0007660396210163642
2017-07-18,1.1110525278332293,0.002556873729543493
2017-07-19,1.1186458983392045,0.006834393798449603
2017-07-20,1.117482066469319,-0.0010403934539190336
2017-07-21,1.1175980482100927,0.00010378845822566765
2017-07-24,1.1226301010941162,0.004502560551248917
2017-07-25,1.1231061550476003,0.00042405236864771724
2017-07-26,1.1236984655625237,0.0005273860465116274
2017-07-27,1.1135087314848455,-0.009068032385874232
2017-07-28,1.1120415501292484,-0.0013176199827734695
2017-07-31,1.1088641457038295,-0.0028572713178294535
2017-08-01,1.112688543836048,0.003448932988802751
2017-08-02,1.1094604674191788,-0.0029011500430663186
2017-08-03,1.1105951406385124,0.0010227252368647706
2017-08-04,1.1165254416625172,0.00533975055986218
2017-08-07,1.122171785256034,0.005057066666666659
2017-08-08,1.1197552322947937,-0.002153460809646853
2017-08-09,1.115946360085141,-0.0034015221360895733
2017-08-10,1.093755633108867,-0.01988511972437551
2017-08-11,1.0967844397286333,0.002769180361757102
2017-08-14,1.1130345241981618,0.014816115073212727
2017-08-15,1.114541314098688,0.0013537674418604632
2017-08-16,1.1165657926691854,0.0018164230835486623
2017-08-17,1.0946441243203333,-0.019633118346253198
2017-08-18,1.094352806802098,-0.00026612988802756195
2017-08-21,1.0928456350846438,-0.0013772265288544338
2017-08-22,1.1087905906378361,0.014590309043927626
2017-08-23,1.1055862274702293,-0.0028899624461670935
2017-08-24,1.105096643796953,-0.00044282721791558935
2017-08-25,1.1061547845892818,0.0009575097329888014
2017-08-28,1.1075399952629048,0.0012522756244616692
2017-08-29,1.105721650026403,-0.001641787424633934
2017-08-30,1.1161339045168144,0.00941670490956071
2017-08-31,1.1239654137013355,0.007016639448751066
2017-09-01,1.1287643657933009,0.00426966171153073
2017-09-05,1.1132231249302957,-0.01376836595305055
2017-09-06,1.1125139442313265,-0.0006370517132525964
2017-09-07,1.1093963326705882,-0.002802312345749867
2017-09-08,1.1102329999958016,0.0007541644952074833
2017-09-11,1.1290401479473788,0.0169398206967801
2017-09-12,1.1360975414507675,0.006250790564196744
2017-09-13,1.1359300435183404,-0.00014743270389714727
2017-09-14,1.1348207355597977,-0.0009765636227974507
2017-09-15,1.1380434761207008,0.002839867531423977
2017-09-18,1.144955874726968,0.006073931929059282
2017-09-19,1.1487489062084923,0.003312818917522811
2017-09-20,1.1500324021812003,0.0011172989726223944
2017-09-21,1.1499235697628392,-9.463421913562535e-05
2017-09-22,1.1531203926629512,0.0027800307639327297
2017-09-25,1.1419480677585567,-0.009688775756184343
2017-09-26,1.1424058162290756,0.0004008487631291962
2017-09-27,1.1569609968807435,0.012740814555472636
2017-09-28,1.1603494042170672,0.0029287135395741227
2017-09-29,1.165791517912998,0.004690064627216892
2017-10-02,1.1717084702465916,0.005075480686448941
2017-10-03,1.1774093633019063,0.0048654534810308155
2017-10-04,1.1797671895143795,0.0020025543247431535
2017-10-05,1.1867146562771922,0.0058888455489869655
2017-10-06,1.190385654093481,0.003093412385926645
2017-10-09,1.1890163975368588,-0.0011502629857085447
2017-10-10,1.1910679108558726,0.0017253869023704281
2017-10-11,1.1924739930832031,0.00118052229811169
2017-10-12,1.1910926585318689,-0.0011583770877575603
2017-10-13,1.1932857844997802,0.0018412723411582368
2017-10-16,1.1965773087221543,0.0027583704298915195
2017-10-17,1.1935845696332874,-0.002501082936348502
2017-10-18,1.198321419094096,0.003968591402169541
2017-10-19,1.1965769261154773,-0.001455780520002294
2017-10-20,1.2063877610833351,0.008199084199047229
2017-10-23,1.2006450348927475,-0.004760265625896798
2017-10-24,1.2073669499357667,0.0055985864661654075
2017-10-25,1.1956471986830288,-0.009706867703610159
2017-10-26,1.201356542453452,0.004775107386787574
2017-10-27,1.2107418144692033,0.007812228663261197
2017-10-30,1.2037617441318949,-0.005765118751076157
2017-10-31,1.2124912595888662,0.007251863169373808
2017-11-01,1.2068892192711518,-0.004620272742926012
2017-11-02,1.210091965914754,0.002653720484417147
2017-11-03,1.2175540870969488,0.006166573609596503
2017-11-06,1.222780885575082,0.004292867588819372
2017-11-07,1.2184821657195763,-0.003515527521092804
2017-11-08,1.2222251977470517,0.0030718808471560544
2017-11-09,1.2111043102013008,-0.009098885840555578
2017-11-10,1.2112975750059454,0.00015957734029730828
2017-11-13,1.2174069489548607,0.005043660678413586
2017-11-14,1.217803984748638,0.0003261323537852259
2017-11-15,1.2124664587120908,-0.004382910635367039
2017-11-16,1.2256274076576548,0.010854691155369328
2017-11-17,1.2252789102154658,-0.0002843420765654591
2017-11-20,1.2325007101602574,0.005894004936004125
2017-11-21,1.2418758260247555,0.007606580497044128
2017-11-22,1.2382064368539036,-0.0029547150318544424
2017-11-24,1.2421779492837122,0.0032074719623486165
2017-11-27,1.238474653709953,-0.0029812923147563533
2017-11-28,1.252364399934797,0.011215204270217516
2017-11-29,1.243441474587667,-0.007124863456350792
2017-11-30,1.254822622251705,0.009152941973253736
2017-12-01,1.2479858136333744,-0.0054484263330080865
2017-12-04,1.2356111917234944,-0.009915675142053597
2017-12-05,1.2328982984568704,-0.0021955881306319207
2017-12-06,1.2329517457975359,4.335097285197736e-05
2017-12-07,1.2462476610665953,0.010783808299374378
2017-12-08,1.2548964836434116,0.0069398907191643155
2017-12-11,1.2552834702963456,0.00030838133501693123
2017-12-12,1.2539555894665966,-0.0010578334385582264
2017-12-13,1.254987929655145,0.0008232669459909308
2017-12-14,1.245778784576834,-0.0073380347816105074
2017-12-15,1.2589774263333446,0.010594691384950915
2017-12-18,1.2715759067113677,0.010006915226998783
2017-12-19,1.2680789397016767,-0.0027501048039947165
2017-12-20,1.2703754760045964,0.0018110357573322602
2017-12-21,1.2703383250138065,-2.9244102622969753e-05
2017-12-22,1.2692121535742107,-0.0008865130000573943
2017-12-26,1.2661208676502425,-0.002435594329334785
2017-12-27,1.2687224828969692,0.0020547921712678616
2017-12-28,1.2725874736881715,0.003046364231188655
2017-12-29,1.263582619598366,-0.007076019744016522
2018-01-02,1.2768201452685057,0.010476185304248002
2018-01-03,1.289683124303634,0.01007422939150403
2018-01-04,1.2975323158503478,0.006086139609644094
2018-01-05,1.3073329301939085,0.007553271871412178
2018-01-08,1.3161490917618552,0.006743623880597022
2018-01-09,1.318632806534927,0.0018871074626865695
2018-01-10,1.3165518459119498,-0.0015781198622273269
2018-01-11,1.331943855786636,0.011691153616532734
2018-01-12,1.3438529367671523,0.008941128358208966
2018-01-16,1.3332412398526559,-0.007896471871412179
2018-01-17,1.349531410133462,0.012218471641791058
2018-01-18,1.3485789028072859,-0.0007058059701492547
2018-01-19,1.360673701906616,0.00896855132032148
2018-01-22,1.3691765659296047,0.006249010332950639
2018-01-23,1.3728248587163712,0.0026645889781859956
2018-01-24,1.3709159131240636,-0.0013905237657864536
2018-01-25,1.368131078608919,-0.002031367853042482
2018-01-26,1.3842833974819104,0.011806119402985087
2018-01-29,1.3712298488428216,-0.009429823880597026
2018-01-30,1.3555566151587564,-0.011430055797933422
2018-01-31,1.3590507174996491,0.0025776144661308867
2018-02-01,1.3596318353243402,0.00042759097744360787
2018-02-02,1.330564291230273,-0.02137898167641318
2018-02-05,1.2822688699222426,-0.036296946811472997
2018-02-06,1.3019137584854414,0.015320412921191812
2018-02-07,1.2996449113845088,-0.001742701531606788
2018-02-08,1.243018323915092,-0.04357081459203549
2018-02-09,1.258989262330401,0.012848514062935069
2018-02-12,1.2842590445189388,0.020071483486493943
2018-02-13,1.2916639003491677,0.005765858423837351
2018-02-14,1.3185773707981425,0.020836279810637633
2018-02-15,1.3359106322106042,0.013145426120857652
2018-02-16,1.3366376972009928,0.0005442467279309368
2018-02-20,1.3362274363038191,-0.00030693500417710857
2018-02-21,1.3318355007468519,-0.0032868173767752595
2018-02-22,1.3299344978715986,-0.0014273556112503433
2018-02-23,1.3507920694062494,0.015683157003620104
2018-02-26,1.3615439246917889,0.00795966716791977
2018-02-27,1.346019396725653,-0.011402149930381468
2018-02-28,1.3344061182911038,-0.00862786856028958
2018-03-01,1.3217971603691892,-0.00944911578947365
2018-03-02,1.3377238486741507,0.012049268059036437
2018-03-05,1.3524042487849768,0.010974163408521264
2018-03-06,1.366238832965166,0.010229621943748223
2018-03-07,1.3723667044234764,0.004485212475633512
2018-03-08,1.3776470564919694,0.0038476247284878725
2018-03-09,1.404204995775736,0.01927775271512107
2018-03-12,1.4031219685549814,-0.0007712742968532414
2018-03-13,1.3950220377768952,-0.005772791645781099
2018-03-14,1.39098538957711,-0.0028936089111667954
2018-03-15,1.3876255782891667,-0.002415418100807566
2018-03-16,1.3901308583303393,0.0018054438318017203
2018-03-19,1.3742261389884558,-0.011441167028682777
2018-03-20,1.3839554429928822,0.00707984204956834
2018-03-21,1.3839960447230641,2.933745474798118e-05
2018-03-22,1.346213089752805,-0.027299900974658772
2018-03-23,1.3197525513190644,-0.019655534948482246
2018-03-26,1.3584629116100735,0.0293315290448342
2018-03-27,1.3260105274851408,-0.023889046839320437
2018-03-28,1.312182426357823,-0.010428349429128337
2018-03-29,1.3343924879334972,0.016926047117794427
2018-04-02,1.3013131869601438,-0.02478978357003611
2018-04-03,1.3149648196867887,0.010490658869395673
2018-04-04,1.3348840838617273,0.015148134670008298
2018-04-05,1.3442682936936041,0.007029981063770512
2018-04-06,1.3125252716780793,-0.023613606126427093
2018-04-09,1.3190826115311733,0.004995972263993298
2018-04-10,1.3453725947566995,0.019930505485936993
2018-04-11,1.3383969814941705,-0.005184893233082688
2018-04-12,1.3510137936387479,0.009426808576998017
2018-04-13,1.341455655397466,-0.007074789529378978
2018-04-16,1.3556881813288624,0.010609762517404584
2018-04-17,1.3809225757597616,0.018613715733778825
2018-04-18,1.3859242261069729,0.0036219629072681576
2018-04-19,1.3726658813784518,-0.009566428292954576
2018-04-20,1.363201283996802,-0.00689504817599552
2018-04-23,1.357270061642943,-0.0043509512670565145
2018-04-24,1.3355790095403721,-0.01598138256752988
2018-04-25,1.3343948930009173,-0.0008865941520467803
2018-04-26,1.3530684094853398,0.013993995767195715
2018-04-27,1.3510829436536578,-0.0014673802283486437
2018-04-30,1.3396962394899627,-0.008427835032024475
2018-05-01,1.3407464473853985,0.0007839149386845057
2018-05-02,1.3347824356048565,-0.004448277146042376
2018-05-03,1.3404791336218809,0.004267885061315507
2018-05-04,1.3538687362983781,0.009988669230769257
2018-05-07,1.362657790869457,0.006491807023411388
2018-05-08,1.3685957279037877,0.0043576142697881945
2018-05-09,1.3844729520418102,0.011601106020066919
2018-05-10,1.3998755585939273,0.011125249163879625
2018-05-11,1.4030568212148553,0.002272532441471578
2018-05-14,1.3999373183294568,-0.002223361761426984
2018-05-15,1.3925470144226486,-0.005279024860646612
2018-05-16,1.4006167925460173,0.005794977146042378
2018-05-17,1.4015603634083136,0.0006736823857302133
2018-05-18,1.405258422770852,0.002638530211817175
2018-05-21,1.4149727373744752,0.006912831438127109
2018-05-22,1.403806857659038,-0.007891233110367914
2018-05-23,1.4112729105313733,0.005318433110367906
2018-05-24,1.4140795475150199,0.001988727313266449
2018-05-25,1.4116744083460608,-0.0017008513935340063
2018-05-29,1.4039760932916985,-0.00545332196209589
2018-05-30,1.4195665658540977,0.01110451426978821
2018-05-31,1.4076962091020826,-0.008361958528428115
2018-06-01,1.4279889826470455,0.0144155915273133
2018-06-04,1.4346726729814219,0.004680491527313278
2018-06-05,1.4406357324045753,0.004156390189520635
2018-06-06,1.4512397777613162,0.007360670791527331
2018-06-07,1.4373905048282545,-0.009543063210702363
2018-06-08,1.445366429783402,0.005548892196209601
2018-06-11,1.4459349114139746,0.00039331315496098237
2018-06-12,1.4559595006191675,0.00693294637681161
2018-06-13,1.4565845664321602,0.00042931538461538576
2018-06-14,1.4650691228164245,0.0058249665551839604
2018-06-15,1.4606147875774629,-0.003040358416945381
2018-06-18,1.4660970434891585,0.0037533892976588717
2018-06-19,1.4568265944739838,-0.006323216499442601
2018-06-20,1.4622412252413999,0.0037167297658862964
2018-06-21,1.448786732768073,-0.009201281047937592
2018-06-22,1.4403579979501875,-0.005817788517279836
2018-06-25,1.40838888479002,-0.022195255072463824
2018-06-26,1.414477919888984,0.004323404682274257
2018-06-27,1.388506412321634,-0.01836119687848388
2018-06-28,1.4000296158922891,0.008298991973244168
2018-06-29,1.4013128207626513,0.0009165555183946511
2018-07-02,1.4089506219269046,0.0054504612040133914
2018-07-03,1.4020951521445175,-0.004865656521739143
2018-07-05,1.410618822138624,0.006079237904124875
2018-07-06,1.4252842614361103,0.010396457971014517
2018-07-09,1.4393698886522157,0.00988267926421407
2018-07-10,1.441620856158385,0.0015638561872909737
