date,portfolio_value,daily_return
2017-02-14,1.109185839145424,-0.0028771704357360506
2017-02-15,1.107154808059125,-0.0018311008080159651
2017-02-16,1.0991440132580026,-0.0072354784920868175
2017-02-17,1.1027676328400478,0.0032967650629367154
2017-02-21,1.1321281431093493,0.02662438522400871
2017-02-22,1.133310348778847,0.0010442330903027617
2017-02-23,1.1063988041667687,-0.02374596211979848
2017-02-24,1.0990128713556537,-0.006675651476935044
2017-02-27,1.1240034063538487,0.022739073990433345
2017-02-28,1.1038812195730243,-0.017902247152522983
2017-03-01,1.1304922466340293,0.02410678485072691
2017-03-02,1.0963058122495166,-0.030240308579117255
2017-03-03,1.0848196040294233,-0.010477193582076065
2017-03-06,1.079284302754867,-0.0051025085221508
2017-03-07,1.0715699547739348,-0.0071476514216332
2017-03-08,1.0619615634493846,-0.00896664868377841
2017-03-09,1.0607138759160832,-0.0011748895404922388
2017-03-10,1.0710982399597704,0.009789976618076048
2017-03-13,1.086831174281585,0.01468860066692438
2017-03-14,1.075316195932939,-0.010595001892780417
2017-03-15,1.0950606510983263,0.01836153425389195
2017-03-16,1.0881029863000926,-0.006353679854403758
2017-03-17,1.0895946481159313,0.0013708829353651824
2017-03-20,1.112440137870991,0.020966962158416216
2017-03-21,1.0829155054810973,-0.02654042351114594
2017-03-22,1.0955313831329911,0.011649918749929605
2017-03-23,1.0932754521720334,-0.002059211626148202
2017-03-24,1.0933273933317929,4.750967348291532e-05
2017-03-27,1.088195751200656,-0.004693600619937728
2017-03-28,1.0998895118325824,0.010746008352839268
2017-03-29,1.1051592463606612,0.004791148993955358
2017-03-30,1.118365366031671,0.011949517424297272
2017-03-31,1.1288199172235844,0.009348064156358596
2017-04-03,1.12344453341559,-0.00476194982563345
2017-04-04,1.1098125631061704,-0.012134083974733067
2017-04-05,1.1029607844537799,-0.006173816084054439
2017-04-06,1.0965070746251562,-0.00585125955481706
2017-04-07,1.1005559939170253,0.003692561029077795
2017-04-10,1.0908521533300588,-0.008817216607425151
2017-04-11,1.090706541073728,-0.00013348486858308882
2017-04-12,1.0697189857698572,-0.019242165067800722
2017-04-13,1.0544720927700402,-0.014253176023461964
2017-04-17,1.0754773466209322,0.019920160993272512
2017-04-18,1.0693224738624412,-0.005722921805679363
2017-04-19,1.064053893678711,-0.004927026516799904
2017-04-20,1.0727358999280043,0.008159367021605812
2017-04-21,1.0645083013963292,-0.0076697335590496475
2017-04-24,1.071281994698653,0.006363213225710565
2017-04-25,1.0960549832412496,0.023124619535461476
2017-04-26,1.1025553695768222,0.005930711903110705
2017-04-27,1.099821790246767,-0.0024793125184309865
2017-04-28,1.0873784818218297,-0.011313931525347817
2017-05-01,1.0985671959764374,0.01028962255705275
2017-05-02,1.0313934727126761,-0.06114666768659095
2017-05-03,1.0257081223913775,-0.005512300079178762
2017-05-04,1.001655231625089,-0.023450034411554157
2017-05-05,1.015566477542838,0.013888257634494814
2017-05-08,1.0101117634179186,-0.005371104940483054
2017-05-09,1.016838513598077,0.006659411783699207
2017-05-10,1.0587884947535509,0.04125530317201893
2017-05-11,1.0696928841417384,0.010298930751722774
2017-05-12,1.0745658636466446,0.004555493990049473
2017-05-15,1.091686187390536,0.015932316783069833
2017-05-16,1.1196212166244108,0.02558888218659989
2017-05-17,1.0553474939426684,-0.05740666729728806
2017-05-18,1.0649632868197931,0.009111494490976802
2017-05-19,1.0879356469611463,0.021571034819381836
2017-05-22,1.0863944229852294,-0.001416649946365746
2017-05-23,1.0839264852188593,-0.002271677499584875
2017-05-24,1.0870070439979156,0.002842036633540033
2017-05-25,1.0810119342331432,-0.005515244632383314
2017-05-26,1.084464176217661,0.003193528096400464
2017-05-30,1.0857038416316853,0.001143113291531652
2017-05-31,1.0864236068560562,0.0006629480312873033
2017-06-01,1.0839496331995133,-0.002277172219869462
2017-06-02,1.0905715558246543,0.006109068560311908
2017-06-05,1.0993301397133497,0.008031186804677468
2017-06-06,1.1154606843558261,0.01467306686113638
2017-06-07,1.127471081933582,0.010767208334816217
2017-06-08,1.1486787427574656,0.018809937712560388
2017-06-09,1.1063455447421422,-0.03685381860005556
2017-06-12,1.102260147897156,-0.003692695165991866
2017-06-13,1.111047850155931,0.007972439424159341
2017-06-14,1.0977081337329404,-0.012006428365005706
2017-06-15,1.0889997997138217,-0.007933196221753926
2017-06-16,1.0828270689722597,-0.005668257003522163
2017-06-19,1.113696910169068,0.028508560675443353
2017-06-20,1.121021918672679,0.006577201064964123
2017-06-21,1.1521080326915374,0.027730157190561586
2017-06-22,1.1582125145679292,0.005298532518804444
2017-06-23,1.1564276246024328,-0.0015410729404546023
2017-06-26,1.1451221016619126,-0.009776247730511231
2017-06-27,1.1020083227852886,-0.037649940398541845
2017-06-28,1.1186216899355501,0.015075536914523315
2017-06-29,1.0882037937216815,-0.027192299673378443
2017-06-30,1.0757139191675147,-0.011477514254431335
2017-07-03,1.0547529198459134,-0.019485663379556168
2017-07-05,1.0827568240907413,0.026550203102465756
2017-07-06,1.0770749634883066,-0.0052475869706072025
2017-07-07,1.0954626203713995,0.017071845049244368
2017-07-10,1.1185135407012943,0.021042178803033655
2017-07-11,1.1352971874578406,0.015005313879368265
2017-07-12,1.1535569663202965,0.016083699549492604
2017-07-13,1.141477361492626,-0.010471615343109638
2017-07-14,1.157251768967131,0.013819290689986136
2017-07-17,1.1575462176351454,0.00025443786383425645
2017-07-18,1.1590698024494495,0.0013162194226826159
2017-07-19,1.162604178422226,0.0030493210722143975
2017-07-20,1.166715089378798,0.0035359506123149387
2017-07-21,1.171085845894663,0.003746207240871301
2017-07-24,1.1705805052711609,-0.00043151458560747053
2017-07-25,1.1683398102154894,-0.0019141742456684502
2017-07-26,1.1754643462418286,0.006097999883291729
2017-07-27,1.1524026322100223,-0.019619237372480725
2017-07-28,1.1405249904964436,-0.010306850558645692
2017-07-31,1.1262832165253012,-0.012487033681693717
2017-08-01,1.1399457071345949,0.012130599487617221
2017-08-02,1.1310885805854471,-0.007769779291867452
2017-08-03,1.1309153752996015,-0.00015313149546245528
2017-08-04,1.1476225514592464,0.014773144414292717
2017-08-07,1.1632947430967473,0.013656224877746705
2017-08-08,1.1511610624725197,-0.010430443957760174
2017-08-09,1.1431727460120595,-0.00693935603007835
2017-08-10,1.1102104984408359,-0.028834004035008687
2017-08-11,1.108783116390256,-0.001285685960081071
2017-08-14,1.1438150140225327,0.031594905364654466
2017-08-15,1.1510967384556898,0.006366173152028471
2017-08-16,1.1533320114449683,0.0019418637153618959
2017-08-17,1.1249359500407607,-0.024620890708332323
2017-08-18,1.128156009917278,0.002862438413849789
2017-08-21,1.121261592317056,-0.006111227117185453
2017-08-22,1.1467473448659915,0.022729533164754224
2017-08-23,1.1577257349185524,0.009573503790273705
2017-08-24,1.1587904027014784,0.0009196200367790516
2017-08-25,1.1593866401824588,0.0005145343623751211
2017-08-28,1.1625227598794112,0.002704981744880982
2017-08-29,1.1627274262831153,0.0001760536746183201
2017-08-30,1.1779219300874773,0.013067984345165099
2017-08-31,1.1851552395130505,0.006140737548740654
2017-09-01,1.195397298049553,0.00864195524352636
2017-09-05,1.1780637544263328,-0.014500236575322973
2017-09-06,1.1768980898608417,-0.000989474942346092
2017-09-07,1.1739913279127547,-0.0024698501706555166
2017-09-08,1.1651680117844585,-0.0075156569886962645
2017-09-11,1.1874396201795212,0.019114503805295453
2017-09-12,1.1984346943869684,0.009259480667981115
2017-09-13,1.1990600908432256,0.0005218444185455641
2017-09-14,1.1972297924268451,-0.001526444279446692
2017-09-15,1.2145399868907523,0.014458539683362304
2017-09-18,1.2240317934997476,0.007815145414268768
2017-09-19,1.2223205825241292,-0.0013980118692224462
2017-09-20,1.2351536685936888,0.0104989527731414
2017-09-21,1.2235097932009638,-0.009427066193295882
2017-09-22,1.2264933899838377,0.002438555702172413
2017-09-25,1.2073624521233712,-0.015598076611500193
2017-09-26,1.2089055373804996,0.0012780629830045642
2017-09-27,1.2309896646665615,0.01826786841750628
2017-09-28,1.2323577016457552,0.001111331003387717
2017-09-29,1.2270106750851013,-0.004338859207446991
2017-10-02,1.2392126472978962,0.009944471112240684
2017-10-03,1.2510299409799752,0.009536130629272327
2017-10-04,1.2484627510058794,-0.002052061177756247
2017-10-05,1.2501072688955968,0.0013172342453889102
2017-10-06,1.2551868030801496,0.004063278656910932
2017-10-09,1.2676771434769596,0.009950981293110698
2017-10-10,1.2734230628358718,0.004532636238240086
2017-10-11,1.2764339059686405,0.0023643698788237823
2017-10-12,1.2755013527739483,-0.0007305926224080409
2017-10-13,1.278012933398346,0.001969092873900696
2017-10-16,1.280959385054065,0.0023054943958072047
2017-10-17,1.270968924508105,-0.007799201647239051
2017-10-18,1.2736874122021,0.002138909647257599
2017-10-19,1.2740852369615863,0.00031234096818031796
2017-10-20,1.280165707132493,0.0047724202388588636
2017-10-23,1.2682280704145463,-0.009325071474290847
2017-10-24,1.2718446922479016,0.0028517124937735725
2017-10-25,1.2489302805935374,-0.018016674358143903
2017-10-26,1.2373871428819716,-0.009242419605744515
2017-10-27,1.2600360212120418,0.0183037931663967
2017-10-30,1.2583132343519854,-0.0013672520714123754
2017-10-31,1.2766524230559266,0.014574422491380471
2017-11-01,1.2367672148974698,-0.031242025972099376
2017-11-02,1.2298486358183436,-0.005594083507218215
2017-11-03,1.2257245241011283,-0.0033533490196304156
2017-11-06,1.243650697197578,0.014624960783578604
2017-11-07,1.243025710518508,-0.0005025419761982251
2017-11-08,1.2552755753466354,0.009854876471555382
2017-11-09,1.242478402810397,-0.010194711653418889
2017-11-10,1.241964454884729,-0.0004136473716608996
2017-11-13,1.2424196955970617,0.0003665489060836237
2017-11-14,1.2342080952942092,-0.006609361017016341
2017-11-15,1.2359168981732873,0.0013845338444897224
2017-11-16,1.250525690625005,0.011820206094204085
2017-11-17,1.2593554336874953,0.007060825002385416
2017-11-20,1.27576442011548,0.01302967056721854
2017-11-21,1.2841195667002991,0.006549129645787307
2017-11-22,1.2920233212304417,0.00615499890750216
2017-11-24,1.2917819728405007,-0.00018679878758773413
2017-11-27,1.2824495705135754,-0.007224440751719244
2017-11-28,1.2956426217314223,0.010287384019757989
2017-11-29,1.2690083423898673,-0.02055681010706692
2017-11-30,1.2756158824764647,0.005206853151298997
2017-12-01,1.2639966913087068,-0.009108691203499799
2017-12-04,1.2190541573107176,-0.03555589528597332
2017-12-05,1.224912002351694,0.004805237737672851
2017-12-06,1.2251164056744324,0.00016687184250453518
2017-12-07,1.2515906890828423,0.021609606471505706
2017-12-08,1.2612265372541456,0.007698881315875053
2017-12-11,1.266009325618355,0.0037921723203051855
2017-12-12,1.2570498918944302,-0.007076909737255596
2017-12-13,1.2601931326606666,0.0025004900652745837
2017-12-14,1.2467474723819534,-0.010669523527973249
2017-12-15,1.2519387480100241,0.0041638549450215365
2017-12-18,1.2735227676154126,0.017240475733893985
2017-12-19,1.2569401911311857,-0.013021028681942298
2017-12-20,1.2604240673644422,0.002771712017674682
2017-12-21,1.2507944677439975,-0.007639968062955568
2017-12-22,1.2483458230591042,-0.0019576715024249933
2017-12-26,1.2441147700065713,-0.0033893276801812695
2017-12-27,1.2478910822145448,0.0030353407089231885
2017-12-28,1.2521526388592124,0.003415006890749533
2017-12-29,1.2371548629023983,-0.011977594017992886
2018-01-02,1.2683577654114335,0.025221500916896206
2018-01-03,1.2958232867908615,0.021654396045360864
2018-01-04,1.31170422182163,0.012255478962797649
2018-01-05,1.3203604938844544,0.0065992560813772725
2018-01-08,1.3513395148430631,0.023462547616423544
2018-01-09,1.3392287304263244,-0.008962058967205665
2018-01-10,1.3472058829512545,0.005956527323297896
2018-01-11,1.3744963527974123,0.020257089277530522
2018-01-12,1.3957610055270855,0.015470868792336046
2018-01-16,1.377526465449706,-0.013064228048478572
2018-01-17,1.3873532802314945,0.007133666777560358
2018-01-18,1.3796494783213884,-0.005552876848224833
2018-01-19,1.4010272686223406,0.015495088163235781
2018-01-22,1.4252661490862941,0.017300791359891158
2018-01-23,1.4257665885882693,0.00035112003627949147
2018-01-24,1.417137581240767,-0.0060521879363483275
2018-01-25,1.4247938404857559,0.005402622403313505
2018-01-26,1.448220349584884,0.01644203423222361
2018-01-29,1.434640905310558,-0.009376642358476968
2018-01-30,1.4164683324487546,-0.012666983629516381
2018-01-31,1.4379881347498555,0.015192575653207873
2018-02-01,1.448548842907336,0.007344085741929848
2018-02-02,1.425377008300721,-0.015996584940903807
2018-02-05,1.374630261781101,-0.035602332733090845
2018-02-06,1.3687267898690043,-0.0042945889350984685
2018-02-07,1.355575048550211,-0.009608741069539524
2018-02-08,1.293448206063951,-0.045830618196096656
2018-02-09,1.303290133729515,0.00760906205553737
2018-02-12,1.3397344585560995,0.02796332442285491
2018-02-13,1.3429643000306872,0.0024108071968744725
2018-02-14,1.4025555548337565,0.04437292547665449
2018-02-15,1.440123076172786,0.02678505048128552
2018-02-16,1.4238074807252625,-0.011329306305460356
2018-02-20,1.4417053887788895,0.01257045513239608
2018-02-21,1.4300582334196537,-0.008078734705362257
2018-02-22,1.4368231494429153,0.004730517866454323
2018-02-23,1.4595078848807312,0.015788119398418253
2018-02-26,1.477416103929089,0.012270039260405284
2018-02-27,1.456259374824134,-0.014320088327648584
2018-02-28,1.4512452895013688,-0.003443126553860325
2018-03-01,1.427256225095186,-0.01652998606074728
2018-03-02,1.5129013844613812,0.06000685641464519
2018-03-05,1.5161367119707398,0.0021384920012551606
2018-03-06,1.519624707903562,0.0023005814088416614
2018-03-07,1.5387411156995097,0.01257969003565371
2018-03-08,1.575848583816858,0.02411547188721192
2018-03-09,1.5915455974703363,0.009960991058835357
2018-03-12,1.5757486370108866,-0.009925546892629398
2018-03-13,1.5757340414781622,-9.262602157273161e-06
2018-03-14,1.5810310592969405,0.0033616192068868095
2018-03-15,1.565652133582075,-0.009727149649864722
2018-03-16,1.5648097545006165,-0.0005380371944635736
2018-03-19,1.5463615958151518,-0.011789393970995644
2018-03-20,1.5722676467200305,0.016752906289827067
2018-03-21,1.5700616348865093,-0.0014030765297010739
2018-03-22,1.5260578160788871,-0.028026809795147305
2018-03-23,1.4930499187292887,-0.02162951953839489
2018-03-26,1.541458871515932,0.03242286287912161
2018-03-27,1.4998858934747366,-0.026969891191654716
2018-03-28,1.4828058027165618,-0.011387593437928745
2018-03-29,1.5079909846041062,0.016984814762259458
2018-04-02,1.4561300217971855,-0.03439076449156346
2018-04-03,1.4701842061522372,0.009651737238207482
2018-04-04,1.493471276033508,0.015839559276873062
2018-04-05,1.509113239992617,0.010473561969435677
2018-04-06,1.453024994709946,-0.03716635955227942
2018-04-09,1.5038992714934662,0.0350126645919644
2018-04-10,1.5167452944172441,0.008541810723148364
2018-04-11,1.5260300637577,0.006121508584619237
2018-04-12,1.5299787111559704,0.002587529231598061
2018-04-13,1.5022667789678217,-0.018112626003280067
2018-04-16,1.4860116925504752,-0.010820372682750174
2018-04-17,1.5169892607997089,0.02084611339502073
2018-04-18,1.5279069679531159,0.007196957444281101
2018-04-19,1.4935642619145386,-0.022476961463553564
2018-04-20,1.4807168486135855,-0.008601848362710924
2018-04-23,1.4646089631467607,-0.010878437347361087
2018-04-24,1.4452320970089112,-0.013230061146299162
2018-04-25,1.43593051494953,-0.0064360472471044206
2018-04-26,1.4652470487238594,0.020416401399032613
2018-04-27,1.4667016884104853,0.0009927607005881791
2018-04-30,1.4624321802171274,-0.0029109588044348485
2018-05-01,1.4463238241363225,-0.011014771350568355
2018-05-02,1.4693426111061247,0.015915375648014343
2018-05-03,1.4726512363020492,0.0022517724395358448
2018-05-04,1.4482558169033561,-0.016565646228601995
2018-05-07,1.4738971299656034,0.017704961211254384
2018-05-08,1.461342163484764,-0.008518210820542419
2018-05-09,1.4615489293952455,0.0001414904158984166
2018-05-10,1.512620290096471,0.034943312313435476
2018-05-11,1.5352598766062635,0.01496713131380033
2018-05-14,1.5439617901490228,0.005668039447494142
2018-05-15,1.5568773359221888,0.008365197801895968
2018-05-16,1.5817273721040028,0.0159614605521215
2018-05-17,1.5426139710512028,-0.0247282823466421
2018-05-18,1.5771961120453222,0.022417883957419185
2018-05-21,1.5734185240514047,-0.002395128903163955
2018-05-22,1.5592065093015086,-0.0090325711389881
2018-05-23,1.5515486644992338,-0.004911373032751989
2018-05-24,1.5239292976318206,-0.017801160543248176
2018-05-25,1.5277336968795348,0.0024964407821452014
2018-05-29,1.5194394336537684,-0.005429128939623369
2018-05-30,1.5492185763722652,0.019598769163761673
2018-05-31,1.5201227346561506,-0.018780979107704137
2018-06-01,1.5462345033941303,0.017177408207032833
2018-06-04,1.4731991953061574,-0.04723430238275849
2018-06-05,1.4770315444966866,0.002601378824221159
2018-06-06,1.4714610164508393,-0.003771434717560972
2018-06-07,1.4371673078071716,-0.02330589003736164
2018-06-08,1.4413072967041636,0.0028806589702550503
2018-06-11,1.4232642031737575,-0.012518561150467424
2018-06-12,1.440653802378988,0.01221811042985085
2018-06-13,1.4809973294325247,0.028003623762291936
2018-06-14,1.5495418076444114,0.046282648084281716
2018-06-15,1.5114866434425125,-0.024558978669797695
2018-06-18,1.5347807356471637,0.015411378132721972
2018-06-19,1.5405379102831496,0.0037511381934035204
2018-06-20,1.5355716790125922,-0.003223699486658214
2018-06-21,1.4993105946412406,-0.023614061698942205
2018-06-22,1.4853953294504745,-0.009281109091406028
2018-06-25,1.4507442606138836,-0.023327842864168735
2018-06-26,1.4501495671309446,-0.00040992302991257803
2018-06-27,1.392561451359857,-0.039711845644324145
2018-06-28,1.3979542532655191,0.0038725773289185403
2018-06-29,1.3911043384614838,-0.004899956338366784
2018-07-02,1.4011892763096212,0.007249591255887316
2018-07-03,1.390740618419139,-0.007456992475706987
2018-07-05,1.4052086426836448,0.010403107576559795
2018-07-06,1.4368168855041499,0.022493629672060818
2018-07-09,1.449343976753239,0.008718641446570766
2018-07-10,1.4412657816516528,-0.005573690739504508
2018-07-11,1.4162724370975288,-0.017341246057671688
