date,portfolio_value,daily_return
2017-02-14,1.0290126487260685,0.0019848560606060624
2017-02-15,1.033409409294215,0.004272795454545458
2017-02-16,1.030141252037322,-0.0031625000000000025
2017-02-17,1.0327665514099384,0.0025484848484848503
2017-02-21,1.039371930673031,0.0063958106060606115
2017-02-22,1.0351880570765533,-0.004025386363636367
2017-02-23,1.0272324407995759,-0.0076851893939394
2017-02-24,1.0294015432651555,0.002111598484848487
2017-02-27,1.034043691912482,0.00450956060606061
2017-02-28,1.0298861234075396,-0.004020689393939398
2017-03-01,1.0501333178918546,0.019659643939393956
2017-03-02,1.035878545701461,-0.013574250000000012
2017-03-03,1.0378485355733136,0.0019017575757575775
2017-03-06,1.0357072181697586,-0.0020632272727272743
2017-03-07,1.0304059586198235,-0.005118492424242428
2017-03-08,1.0216773507138264,-0.008471037878787887
2017-03-09,1.0215693857337877,-0.00010567424242424251
2017-03-10,1.025772454970663,0.004114325757575761
2017-03-13,1.0314694086814875,0.005553818181818187
2017-03-14,1.0242016205287825,-0.007046053030303036
2017-03-15,1.038303969028391,0.013769113636363645
2017-03-16,1.0343817364556904,-0.003777537878787882
2017-03-17,1.034920625831708,0.000520977272727273
2017-03-20,1.0339877468115217,-0.0009014015151515159
2017-03-21,1.0110894536658994,-0.022145613636363654
2017-03-22,1.015758542206631,0.004617878787878792
2017-03-23,1.0156168900608362,-0.00013945454545454558
2017-03-24,1.0151420660825308,-0.0004675227272727276
2017-03-27,1.0128557585070177,-0.0022522045454545477
2017-03-28,1.0248664936710818,0.011858287878787888
2017-03-29,1.0302492633069247,0.005252166666666671
2017-03-30,1.0354572201624532,0.005055045454545459
2017-03-31,1.036658805511469,0.001160439393939395
2017-04-03,1.0337392130552618,-0.002816348484848487
2017-04-04,1.035274723017248,0.0014853939393939407
2017-04-05,1.0276078156671664,-0.007405674242424248
2017-04-06,1.0363702742208065,0.00852704545454546
2017-04-07,1.0359653203874446,-0.00039074242424242463
2017-04-10,1.0354957926506454,-0.0004532272727272731
2017-04-11,1.035771375735462,0.000266136363636364
2017-04-12,1.0228554165345807,-0.012469893939393949
2017-04-13,1.0127780125037418,-0.00985222727272728
2017-04-17,1.0236410080853713,0.010725939393939402
2017-04-18,1.0211651849650505,-0.0024186439393939414
2017-04-19,1.022522514634466,0.001329196969696971
2017-04-20,1.0350760700249297,0.012277045454545464
2017-04-21,1.030981661958753,-0.003955659090909094
2017-04-24,1.0454905262990901,0.014072863636363647
2017-04-25,1.0559113818365313,0.009967431818181827
2017-04-26,1.0563781986585756,0.0004420984848484855
2017-04-27,1.0548500515598342,-0.00144659090909091
2017-04-28,1.049684075266797,-0.004897356060606065
2017-05-01,1.0542257560786972,0.004326712121212125
2017-05-02,1.0518480856573607,-0.0022553712121212133
2017-05-03,1.0480387301611453,-0.003621583333333336
2017-05-04,1.04398435263508,-0.003868537878787882
2017-05-05,1.0537072873610929,0.009313295454545463
2017-05-08,1.052878865884822,-0.0007861969696969705
2017-05-09,1.0526118813287697,-0.0002535757575757579
2017-05-10,1.0621017595652162,0.009015553030303037
2017-05-11,1.0598220144618875,-0.0021464469696969714
2017-05-12,1.0563573840360196,-0.0032690681818181846
2017-05-15,1.0662316206616367,0.009347439393939403
2017-05-16,1.0693065922680636,0.002883962121212124
2017-05-17,1.0364583200359554,-0.030719227272727297
2017-05-18,1.041466737900992,0.004832242424242428
2017-05-19,1.053233457912884,0.011298219696969706
2017-05-22,1.0599878121623139,0.006412969696969702
2017-05-23,1.0652610507725537,0.00497481060606061
2017-05-24,1.0685068204926629,0.003046924242424245
2017-05-25,1.0720745000082987,0.0033389393939393967
2017-05-26,1.0712802065086637,-0.0007408939393939399
2017-05-30,1.066413737623897,-0.0045426666666666705
2017-05-31,1.063766276652434,-0.0024825833333333358
2017-06-01,1.073614955253935,0.009258310606060614
2017-06-02,1.0756714240334906,0.0019154621212121225
2017-06-05,1.072294663260723,-0.0031392121212121243
2017-06-06,1.0692675023153382,-0.0028230681818181844
2017-06-07,1.0732608600139852,0.0037346666666666696
2017-06-08,1.083380100032627,0.009428500000000008
2017-06-09,1.07733530689767,-0.005579568181818186
2017-06-12,1.0730700629629821,-0.003959068181818185
2017-06-13,1.0821168158790326,0.008430719696969704
2017-06-14,1.0758490641157865,-0.005792121212121217
2017-06-15,1.0715103359980132,-0.004032840909090913
2017-06-16,1.072284120693152,0.00072214393939394
2017-06-19,1.085216419577501,0.012060515151515162
2017-06-20,1.075504127246435,-0.008949636363636371
2017-06-21,1.074226998686364,-0.0011874696969696977
2017-06-22,1.0732647598522906,-0.0008957500000000008
2017-06-23,1.0765741392161206,0.0030834696969697
2017-06-26,1.0766818455652303,0.00010004545454545444
2017-06-27,1.06497370537937,-0.010874280303030313
2017-06-28,1.0807130001790675,0.014779045454545468
2017-06-29,1.0710412574306012,-0.008949409090909098
2017-06-30,1.0728725594739315,0.001709833333333335
2017-07-03,1.069283199303632,-0.0033455606060606084
2017-07-05,1.0782340555561787,0.008370893939393945
2017-07-06,1.0702257580039287,-0.007427234848484855
2017-07-07,1.0839672216113432,0.012839780303030315
2017-07-10,1.0888644705523627,0.004517893939393943
2017-07-11,1.0916009436973528,0.0025131439393939413
2017-07-12,1.1023798910582594,0.009874439393939402
2017-07-13,1.101855934906857,-0.0004752954545454549
2017-07-14,1.1075679059890535,0.00518395454545455
2017-07-17,1.1067199033343658,-0.0007656439393939401
2017-07-18,1.1095481847370285,0.0025555530303030326
2017-07-19,1.117127357084942,0.006830863636363642
2017-07-20,1.1159657054322083,-0.0010398560606060614
2017-07-21,1.1160814699655757,0.00010373484848484864
2017-07-24,1.121104098690463,0.004500234848484852
2017-07-25,1.1215792599776246,0.0004238333333333342
2017-07-26,1.1221704596998214,0.000527113636363637
2017-07-27,1.1119998377641593,-0.009063348484848492
2017-07-28,1.1105354013717534,-0.001316939393939395
2017-07-31,1.107363939420404,-0.0028557954545454568
2017-08-01,1.1111811907020013,0.0034471515151515177
2017-08-02,1.1079591524787744,-0.002899651515151517
2017-08-03,1.1090917049669864,0.0010221969696969705
2017-08-04,1.1150109189941853,0.005336992424242428
2017-08-07,1.1206466910019268,0.0050544545454545495
2017-08-08,1.1182346687944984,-0.0021523484848484866
2017-08-09,1.1144329335363148,-0.003399765151515154
2017-08-10,1.0922837478357552,-0.019874848484848502
2017-08-11,1.0953069161788278,0.002767750000000002
2017-08-14,1.1115267271581637,0.014808462121212135
2017-08-15,1.1130306986059217,0.0013530681818181831
2017-08-16,1.1150513889751392,0.00181548484848485
2017-08-17,1.093170760911357,-0.019622977272727292
2017-08-18,1.0928799857705513,-0.00026599242424242444
2017-08-21,1.0913756199113505,-0.0013765151515151525
2017-08-22,1.107290902536604,0.01458277272727274
2017-08-23,1.1040925263188968,-0.0028884696969696992
2017-08-24,1.1036038566396154,-0.0004425984848484851
2017-08-25,1.10466002225169,0.0009570151515151523
2017-08-28,1.106042646536359,0.001251628787878789
2017-08-29,1.1042276975862806,-0.001640939393939395
2017-08-30,1.1146205130033744,0.009411840909090915
2017-08-31,1.1224373635492566,0.007013015151515156
2017-09-01,1.1272295163364832,0.00426941666666667
2017-09-05,1.1117102985741452,-0.01376757575757577
2017-09-06,1.111002122269858,-0.0006370151515151522
2017-09-07,1.107888925989603,-0.002802151515151517
2017-09-08,1.108724408529366,0.0007541212121212126
2017-09-11,1.127504923296898,0.0169388484848485
2017-09-12,1.1345523159446296,0.006250431818181823
2017-09-13,1.1343850554289607,-0.00014742424242424252
2017-09-14,1.1332773198285082,-0.0009765075757575768
2017-09-15,1.1364954925848856,0.002839704545454548
2017-09-18,1.1433980926670577,0.006073583333333338
2017-09-19,1.1471857461048325,0.003312628787878791
2017-09-20,1.148467421998066,0.0011172348484848496
2017-09-21,1.148358743918004,-9.462878787878807e-05
2017-09-22,1.1515510333314094,0.0027798712121212144
2017-09-25,1.140394553928222,-0.009688219696969706
2017-09-26,1.1408516534392357,0.00040082575757575804
2017-09-27,1.1553861985750227,0.012740083333333343
2017-09-28,1.158769799575104,0.002928545454545457
2017-09-29,1.164204192914016,0.004689795454545459
2017-10-02,1.1697517405497246,0.004765098484848488
2017-10-03,1.1752570530520432,0.004706393939393943
2017-10-04,1.177280186841172,0.0017214393939393954
2017-10-05,1.1842257296792273,0.005899651515151519
2017-10-06,1.1880146868155572,0.00319952272727273
2017-10-09,1.1862431229146224,-0.001491196969696971
2017-10-10,1.1873813681245107,0.0009595378787878796
2017-10-11,1.1898661975154596,0.0020926969696969714
2017-10-12,1.1897731896410204,-7.816666666666672e-05
2017-10-13,1.190650160642985,0.0007370909090909095
2017-10-16,1.1934610601703386,0.002360810606060608
2017-10-17,1.191179081250948,-0.0019120681818181832
2017-10-18,1.1952546373088604,0.0034214469696969723
2017-10-19,1.194608919100973,-0.0005402348484848491
2017-10-20,1.2049880705430278,0.008688325757575764
2017-10-23,1.2003998867617878,-0.003807659090909094
2017-10-24,1.2064261215417955,0.005020189393939398
2017-10-25,1.1977283101622136,-0.007209568181818188
2017-10-26,1.2059354984177184,0.006852295454545461
2017-10-27,1.2186780249976241,0.010566507575757583
2017-10-30,1.2126892565346001,-0.00491415151515152
2017-10-31,1.2210291226666647,0.006877166666666672
2017-11-01,1.2153879588697243,-0.004620007575757579
2017-11-02,1.218613073685946,0.002653568181818184
2017-11-03,1.226127309623893,0.006166219696969701
2017-11-06,1.2313906097219456,0.0042926212121212155
2017-11-07,1.227061870593953,-0.0035153257575757605
2017-11-08,1.2308310421194104,0.0030717045454545485
2017-11-09,1.2196324937232836,-0.009098363636363644
2017-11-10,1.2198271082627936,0.0001595681818181815
2017-11-13,1.2259791491843712,0.005043371212121216
2017-11-14,1.226378957702818,0.00032611363636363686
2017-11-15,1.2210041568149421,-0.004382659090909094
2017-11-16,1.234257019183295,0.01085406818181819
2017-11-17,1.2339060881212724,-0.00028432575757575743
2017-11-20,1.2411783193026298,0.005893666666666672
2017-11-21,1.2506189002537007,0.0076061439393939455
2017-11-22,1.2469238898665875,-0.002954545454545457
2017-11-24,1.2509231337443276,0.0032072878787878815
2017-11-27,1.2471939802555891,-0.0029811212121212145
2017-11-28,1.2611807127346792,0.011214560606060615
2017-11-29,1.2521954880731971,-0.007124454545454552
2017-11-30,1.2636561029281632,0.009152416666666675
2017-12-01,1.2567715608821262,-0.005448113636363641
2017-12-04,1.2443105375620265,-0.009915106060606069
2017-12-05,1.2415787009097838,-0.0021954621212121233
2017-12-06,1.2416325214652886,4.3348484848484894e-05
2017-12-07,1.2550212801019234,0.010783189393939404
2017-12-08,1.2637304907674538,0.00693949242424243
2017-12-11,1.2641201792969705,0.0003083636363636367
2017-12-12,1.262783027447315,-0.0010577727272727284
2017-12-13,1.2638225753085088,0.0008232196969696977
2017-12-14,1.2545491335459809,-0.007337613636363642
2017-12-15,1.2678399316125282,0.01059408333333334
2017-12-18,1.2805263701864016,0.010006340909090918
2017-12-19,1.2770049905750904,-0.0027499469696969717
2017-12-20,1.2793175595444999,0.0018109318181818196
2017-12-21,1.2792801491976828,-2.9242424242424396e-05
2017-12-22,1.2781461158030005,-0.0008864621212121219
2017-12-26,1.275033249035513,-0.002435454545454547
2017-12-27,1.2776530270105408,0.002054674242424244
2017-12-28,1.2815450001105548,0.0030461893939393967
2017-12-29,1.2724772828321589,-0.007075613636363642
2018-01-02,1.28580493033314,0.010473780303030311
2018-01-03,1.2985876101986,0.00994138345864658
2018-01-04,1.3050057183590325,0.004942375939849607
2018-01-05,1.3148567355474174,0.007548639097744334
2018-01-08,1.3240004470092315,0.006954150375939824
2018-01-09,1.329589341587884,0.0042212180451127665
2018-01-10,1.3247495364153807,-0.0036400751879699118
2018-01-11,1.3411502544129337,0.012380240601503716
2018-01-12,1.3515287607824626,0.0077385112781954615
2018-01-16,1.3399841545359146,-0.008541887218045082
2018-01-17,1.3542128921441459,0.010618586466165375
2018-01-18,1.3512179739677803,-0.0022115563909774353
2018-01-19,1.3635204885156806,0.009104759398496209
2018-01-22,1.371637300439072,0.005952834586466144
2018-01-23,1.3754720889392276,0.0027957744360902156
2018-01-24,1.3721723624235485,-0.002398977443609014
2018-01-25,1.3707812478922723,-0.001013804511278192
2018-01-26,1.3867574044443047,0.011654781954887176
2018-01-29,1.3716823713437394,-0.010870706766917253
2018-01-30,1.3561043087266054,-0.011356902255639057
2018-01-31,1.3585256074791543,0.0017854812030075125
2018-02-01,1.359106468420609,0.0004275671641791037
2018-02-02,1.3300517743311095,-0.02137779104477608
2018-02-05,1.2817776444393572,-0.03629492537313425
2018-02-06,1.3014139135873843,0.015319559701492506
2018-02-07,1.2991460638743404,-0.0017426044776119368
2018-02-08,1.2425443640172296,-0.04356838805970141
2018-02-09,1.2585083236427062,0.01284779850746266
2018-02-12,1.28376704589902,0.02007036567164175
2018-02-13,1.2911686527039063,0.005765537313432824
2018-02-14,1.3180703057523835,0.020835119402985033
2018-02-15,1.3353959366313304,0.01314469402985072
2018-02-16,1.336122681024456,0.0005442164179104466
2018-02-20,1.335712601043094,-0.00030691791044776067
2018-02-21,1.3313226021556852,-0.0032866343283582023
2018-02-22,1.329422437198407,-0.0014272761194029822
2018-02-23,1.350270816858945,0.01568228358208952
2018-02-26,1.361017924589762,0.007959223880597
2018-02-27,1.3455002584088516,-0.011401514925373113
2018-02-28,1.3338921055451298,-0.008627388059701476
2018-03-01,1.3212887065328622,-0.009448589552238786
2018-03-02,1.3372083816982487,0.01204859701492535
2018-03-05,1.3518823077289837,0.010973552238805948
2018-03-06,1.365710782475461,0.01022905223880595
2018-03-07,1.3718359443755057,0.004484962686567155
2018-03-08,1.3771139603205105,0.0038474104477611865
2018-03-09,1.4036601442239052,0.019276679104477574
2018-03-12,1.4025775975253616,-0.0007712313432835806
2018-03-13,1.3944812602116343,-0.00577247014925372
2018-03-14,1.3904464015312479,-0.002893447761194024
2018-03-15,1.387088079165854,-0.0024152835820895474
2018-03-16,1.3895922493133128,0.0018053432835820858
2018-03-19,1.3736945777046783,-0.011440529850746246
2018-03-20,1.383419576707374,0.007079447761194017
2018-03-21,1.3834601604562997,2.9335820895522472e-05
2018-03-22,1.3456939384553563,-0.027298380597014872
2018-03-23,1.3192450772819222,-0.019654440298507422
2018-03-26,1.3579383975670256,0.029329895522388003
2018-03-27,1.3255003502129528,-0.023887716417910397
2018-03-28,1.3116783392065356,-0.010427768656716397
2018-03-29,1.333878632138627,0.016925104477611905
2018-04-02,1.3008139110719945,-0.02478840298507458
2018-04-03,1.3140195020853354,0.0101517910447761
2018-04-04,1.3304631911650096,0.012514037313432811
2018-04-05,1.3392969305975368,0.00663959701492536
2018-04-06,1.3073970765564105,-0.023818358208955177
2018-04-09,1.3146973574279257,0.005583828358208944
2018-04-10,1.340983367336468,0.019993962686567123
2018-04-11,1.334562919105755,-0.004787865671641781
2018-04-12,1.347993372717574,0.010063559701492517
2018-04-13,1.3380025991198532,-0.007411589552238791
2018-04-16,1.3535655763515158,0.011631499999999977
2018-04-17,1.3776516596073167,0.017794544776119366
2018-04-18,1.3812561001169936,0.002616365671641786
2018-04-19,1.3702452831124536,-0.007971597014925356
2018-04-20,1.361952415499102,-0.006052104477611928
2018-04-23,1.3587924317995443,-0.0023201865671641743
2018-04-24,1.3370298601082125,-0.016016111940298478
2018-04-25,1.3329532460869078,-0.0030490074626865612
2018-04-26,1.3499083715874842,0.012719970149253705
2018-04-27,1.3487117181118442,-0.0008864701492537299
2018-04-30,1.3411072285195527,-0.005638335820895511
2018-05-01,1.3421576057191076,0.0007832164179104465
2018-05-02,1.3361926366430275,-0.004444313432835812
2018-05-03,1.3418902717331287,0.004264082089552231
2018-05-04,1.3552820262077236,0.009979768656716397
2018-05-07,1.3640724157718418,0.0064860223880596896
2018-05-08,1.3700112206028963,0.004353731343283573
2018-05-09,1.3858907037180102,0.011590768656716394
2018-05-10,1.401295344300893,0.011115335820895501
2018-05-11,1.4044769958375563,0.002270507462686563
2018-05-14,1.4013571178900488,-0.0022213805970149212
2018-05-15,1.3939659107610722,-0.0052743208955223775
2018-05-16,1.4020367133161118,0.005789813432835809
2018-05-17,1.4029803991167396,0.0006730820895522373
2018-05-18,1.4066789067288827,0.002636179104477606
2018-05-21,1.4163943760430926,0.0069066716417910306
2018-05-22,1.405227237389472,-0.007884201492537298
2018-05-23,1.4126941849713723,0.005313694029850736
2018-05-24,1.4155011450619468,0.001986955223880593
2018-05-25,1.4130957332616243,-0.001699335820895519
2018-05-29,1.405396533886401,-0.005448462686567153
2018-05-30,1.420988873540145,0.011094619402985052
2018-05-31,1.4091172113917594,-0.00835450746268655
2018-06-01,1.4294123690502318,0.014402746268656688
2018-06-04,1.4360967599799395,0.004676320895522378
2018-06-05,1.4420604197042561,0.004152686567164171
2018-06-06,1.452665493455435,0.0073541119402984936
2018-06-07,1.438814967581786,-0.009534559701492518
2018-06-08,1.4467916826000835,0.005543947761194018
2018-06-11,1.447360217746581,0.00039296268656716375
2018-06-12,1.4573857471378464,0.006926768656716403
2018-06-13,1.4580108677392511,0.00042893283582089387
2018-06-14,1.46649616456915,0.005819776119402974
2018-06-15,1.462041463589247,-0.0030376492537313366
2018-06-18,1.4675241845422498,0.0037500447761193954
2018-06-19,1.4582529800380009,-0.006317582089552226
2018-06-20,1.4636680827720376,0.003713417910447754
2018-06-21,1.4502124619352568,-0.00919308208955222
2018-06-22,1.4417829504855233,-0.005812604477611928
2018-06-25,1.4098107249457543,-0.022175477611940254
2018-06-26,1.4159004760189864,0.004319552238805962
2018-06-27,1.3899260142476904,-0.018344835820895484
2018-06-28,1.4014507206383935,0.008291597014925357
2018-06-29,1.402734083447937,0.0009157388059701474
2018-07-02,1.4095519259062284,0.0048603955223880495
2018-07-03,1.4028801695124549,-0.004733246268656706
2018-07-05,1.4115946622096214,0.006211858208955211
2018-07-06,1.4264219261300088,0.010503910447761174
2018-07-09,1.4415628945637107,0.010614649253731323
2018-07-10,1.4439799221888838,0.0016766716417910416
