date,portfolio_value,daily_return
2017-02-14,1.109185839145424,-0.0028771704357360506
2017-02-15,1.107154808059125,-0.0018311008080159651
2017-02-16,1.0991440132580026,-0.0072354784920868175
2017-02-17,1.1027676328400478,0.0032967650629367154
2017-02-21,1.1321281431093493,0.02662438522400871
2017-02-22,1.133310348778847,0.0010442330903027617
2017-02-23,1.1063988041667687,-0.02374596211979848
2017-02-24,1.0990128713556537,-0.006675651476935044
2017-02-27,1.1240034063538487,0.022739073990433345
2017-02-28,1.1038812195730243,-0.017902247152522983
2017-03-01,1.128586293275159,0.02238019205697735
2017-03-02,1.0975835800696396,-0.027470396716895565
2017-03-03,1.088411343479835,-0.00835675456189191
2017-03-06,1.0809574842765337,-0.006848384342880924
2017-03-07,1.074091775760484,-0.0063515065263133105
2017-03-08,1.0659543424729339,-0.00757610613095751
2017-03-09,1.0647240531943318,-0.00115416695592041
2017-03-10,1.0742526561526793,0.008949363856071492
2017-03-13,1.0876684091335327,0.012488452231433692
2017-03-14,1.0765447677036746,-0.010227052046790135
2017-03-15,1.0970401053620664,0.01903807279850464
2017-03-16,1.088452935548693,-0.007827580570119006
2017-03-17,1.0879832977133956,-0.0004314727995662379
2017-03-20,1.10885152786833,0.019180653047517475
2017-03-21,1.083048569736063,-0.023269984739860514
2017-03-22,1.0941980724304212,0.010294554654252884
2017-03-23,1.0931077936584748,-0.000996418106938173
2017-03-24,1.093416932315578,0.00028280711096984783
2017-03-27,1.0900510833736508,-0.0030782850003971277
2017-03-28,1.0993792800768674,0.00855757757181997
2017-03-29,1.107191367271555,0.007105907248080293
2017-03-30,1.116816201545326,0.008693017809097705
2017-03-31,1.1240626547136667,0.006488492160405602
2017-04-03,1.1214154578085391,-0.0023550261135594735
2017-04-04,1.1146324906033178,-0.006048576518176963
2017-04-05,1.1050250599018772,-0.008619370763398885
2017-04-06,1.1024127408382158,-0.0023640360372400434
2017-04-07,1.1057805902620554,0.003054980497847715
2017-04-10,1.0983268983273842,-0.006740660851086993
2017-04-11,1.0979235572726576,-0.00036723224692110075
2017-04-12,1.0775711403251764,-0.018537189417848363
2017-04-13,1.0625934959030854,-0.013899448362705033
2017-04-17,1.079888440229133,0.01627616242027633
2017-04-18,1.0735478538611163,-0.005871519808723391
2017-04-19,1.067298021160629,-0.005821661957600718
2017-04-20,1.0780000791921305,0.010027244330372994
2017-04-21,1.0718855693341467,-0.00567208665009186
2017-04-24,1.0795756951551336,0.00717439066351459
2017-04-25,1.0996935226371443,0.018634939237975028
2017-04-26,1.1050622270768808,0.004882000602188009
2017-04-27,1.100772138829028,-0.0038822141801019283
2017-04-28,1.091654596009308,-0.008282861182713949
2017-05-01,1.101098523813301,0.008651021887799077
2017-05-02,1.0558788221779472,-0.04106780697402991
2017-05-03,1.0485236269187115,-0.0069659463801577184
2017-05-04,1.0310040023865636,-0.016708850504048793
2017-05-05,1.0469445528041088,0.015461191596391487
2017-05-08,1.0450014432189734,-0.0018559813697211435
2017-05-09,1.04558899524948,0.0005622499703891526
2017-05-10,1.0788181986302978,0.03178036832043105
2017-05-11,1.0872418654506122,0.007808235744455766
2017-05-12,1.0915443896866643,0.003957283446097682
2017-05-15,1.1051181795141198,0.0124353988309646
2017-05-16,1.126378884161565,0.01923839915183778
2017-05-17,1.0738112228684167,-0.04666960827508557
2017-05-18,1.0807008114914445,0.0064160147298739836
2017-05-19,1.0996875876640624,0.01756894782600825
2017-05-22,1.0984474244538776,-0.0011277413913701531
2017-05-23,1.0997475044554574,0.0011835614273719849
2017-05-24,1.103308083658177,0.0032376333551968916
2017-05-25,1.0969771507499753,-0.005738136973682482
2017-05-26,1.0970146649013741,3.4197750949791416e-05
2017-05-30,1.0963496029400168,-0.0006062471019172956
2017-05-31,1.0958205640891057,-0.0004825457586635075
2017-06-01,1.0966052485679185,0.0007160702258451057
2017-06-02,1.0963254477158597,-0.0002551518446808135
2017-06-05,1.0998357267123824,0.0032018585392103735
2017-06-06,1.1149167818317969,0.01371209786437338
2017-06-07,1.117273745645227,0.0021140266716209687
2017-06-08,1.1349480125999825,0.015819101651358
2017-06-09,1.1162817594062044,-0.016446791382996255
2017-06-12,1.115887735886732,-0.000352978552370102
2017-06-13,1.1239288182790692,0.007205995848630239
2017-06-14,1.1047811303159674,-0.017036388472021075
2017-06-15,1.090922853555172,-0.012543911531899453
2017-06-16,1.08999917979274,-0.0008466902672556863
2017-06-19,1.1084990065143026,0.016972330864579582
2017-06-20,1.1048523460453257,-0.0032897282248758345
2017-06-21,1.1189470924603313,0.012757131272297061
2017-06-22,1.1251935235021162,0.005582418582499898
2017-06-23,1.131551016168925,0.005650132651867311
2017-06-26,1.1294892999581487,-0.0018220267414514617
2017-06-27,1.1023089708369387,-0.024064264373480315
2017-06-28,1.1214853332768042,0.01739654030512493
2017-06-29,1.1045306789339524,-0.01511803484162659
2017-06-30,1.098734406343083,-0.005247724396812222
2017-07-03,1.0890020333835764,-0.008857803035311397
2017-07-05,1.1028035012480732,0.012673500545829981
2017-07-06,1.0983462742394032,-0.004041723664846606
2017-07-07,1.106755241605613,0.00765602575748063
2017-07-10,1.1250488417986397,0.016529038675694552
2017-07-11,1.1368947858376268,0.010529270907073406
2017-07-12,1.1497711043681922,0.01132586646624341
2017-07-13,1.1451496973386144,-0.0040194148313695815
2017-07-14,1.1583339521227174,0.01151312777250334
2017-07-17,1.1614958439008856,0.002729689285524286
2017-07-18,1.161186129206979,-0.00026665157308386483
2017-07-19,1.16889059291819,0.006634994612339057
2017-07-20,1.1708842705813716,0.0017056152862040444
2017-07-21,1.1710141358636066,0.00011091214178715505
2017-07-24,1.1720644695492553,0.0008969436435317576
2017-07-25,1.1870299635105548,0.012768490428734638
2017-07-26,1.1888907777020705,0.0015676219208591404
2017-07-27,1.1736990898412099,-0.012778034909332575
2017-07-28,1.1682474473393345,-0.004644838314233507
2017-07-31,1.158108416821111,-0.008678838153094136
2017-08-01,1.1571644341243534,-0.0008151073621836319
2017-08-02,1.1467019176852733,-0.009041512278241931
2017-08-03,1.1501784672249806,0.0030317813950509814
2017-08-04,1.1616768117985043,0.00999700907396186
2017-08-07,1.172898766717401,0.009660135077950554
2017-08-08,1.1632492532136165,-0.008227064242543703
2017-08-09,1.1628672917269056,-0.0003283573882860453
2017-08-10,1.1354063922526045,-0.023614818018933642
2017-08-11,1.1360084278800637,0.0005302380113121753
2017-08-14,1.1571622645118222,0.018621196914211616
2017-08-15,1.1592611898085934,0.0018138556373135046
2017-08-16,1.164077474888296,0.004154615993396495
2017-08-17,1.1397536306092608,-0.020895382656012096
2017-08-18,1.1439520814164457,0.003683647671243256
2017-08-21,1.1404724210425308,-0.003041788577023615
2017-08-22,1.1642915120050137,0.02088528448650185
2017-08-23,1.1694092155971603,0.004395551749177756
2017-08-24,1.169295918815303,-9.68837771639368e-05
2017-08-25,1.1693679233744045,6.157941539268122e-05
2017-08-28,1.1727130303799196,0.0028606112230803475
2017-08-29,1.1739163852172991,0.0010261289899625528
2017-08-30,1.1847696452466094,0.009245343336187548
2017-08-31,1.1914749417886377,0.005659578272392709
2017-09-01,1.2008372334075066,0.00785773270633322
2017-09-05,1.1867360897964665,-0.011742760149955256
2017-09-06,1.1903716803973519,0.0030635207205242767
2017-09-07,1.1924631572760247,0.0017569948219658185
2017-09-08,1.1846269186618166,-0.006571472306204124
2017-09-11,1.198822852732848,0.011983464031922757
2017-09-12,1.208242233913534,0.007857191877193009
2017-09-13,1.2083145487726004,5.985129226295026e-05
2017-09-14,1.2081531273566772,-0.00013359221411938377
2017-09-15,1.2171984702717316,0.007486917601947099
2017-09-18,1.2251457344046435,0.006529144036089472
2017-09-19,1.2269308627838351,0.0014570743129257932
2017-09-20,1.2324710881695142,0.004515515546742926
2017-09-21,1.2215045254255374,-0.008898028399404014
2017-09-22,1.2275013783966597,0.0049093988980786095
2017-09-25,1.2182641334583548,-0.007525242008583762
2017-09-26,1.2191108156882782,0.0006949906893505347
2017-09-27,1.238678414793251,0.016050714055822337
2017-09-28,1.240847250703448,0.0017509273466744745
2017-09-29,1.2402629025800722,-0.0004709267180505383
2017-10-02,1.2475239906661062,0.005854474943118123
2017-10-03,1.253902908978871,0.005113263039822286
2017-10-04,1.2524866572676132,-0.0011294747792004675
2017-10-05,1.2576211280813119,0.004099421565815207
2017-10-06,1.2602633056730437,0.0021009328904666555
2017-10-09,1.2677200458641158,0.0059168113183219635
2017-10-10,1.2696227820500605,0.0015009119656601527
2017-10-11,1.2738001377076857,0.003290233695145202
2017-10-12,1.2772647737110283,0.002719921203319586
2017-10-13,1.2804847359751803,0.0025209825953287114
2017-10-16,1.2813331301172246,0.0006625570131440605
2017-10-17,1.2773354904404997,-0.0031199065900677763
2017-10-18,1.2781354304060668,0.0006262567442570286
2017-10-19,1.278633446107842,0.00038964235708324735
2017-10-20,1.2863847958914612,0.006062214160918688
2017-10-23,1.2782089246827077,-0.006355696394162983
2017-10-24,1.283336828174422,0.004011788208243973
2017-10-25,1.260416242568793,-0.01786014793811698
2017-10-26,1.2560890186549136,-0.0034331705413922584
2017-10-27,1.2718421328112497,0.012541399472789991
2017-10-30,1.2655109335512869,-0.004977975722481013
2017-10-31,1.2747318684657034,0.0072863336617258
2017-11-01,1.2579669337295223,-0.013151734220279512
2017-11-02,1.2532125899726148,-0.0037793869055143944
2017-11-03,1.2559891009051674,0.0022155147137592843
2017-11-06,1.2734920008508825,0.013935550820545439
2017-11-07,1.269573657197017,-0.0030768498359215143
2017-11-08,1.276386605934057,0.005366328056996466
2017-11-09,1.2630165185600004,-0.010474951172236985
2017-11-10,1.264483230251051,0.0011612767287658577
2017-11-13,1.264507367415307,1.9088560194667026e-05
2017-11-14,1.2572102533723168,-0.005770716906067265
2017-11-15,1.255774329367502,-0.0011421510451119087
2017-11-16,1.2693090036190444,0.010777951049819084
2017-11-17,1.2759537162498893,0.005234905457929985
2017-11-20,1.2846592234479715,0.006822745282382258
2017-11-21,1.2937379840789733,0.0070670575241229576
2017-11-22,1.297579076013712,0.002968987524528338
2017-11-24,1.2985565853047418,0.0007533331178804282
2017-11-27,1.2891280125642994,-0.00726081007723639
2017-11-28,1.2975134266329265,0.006504717907686237
2017-11-29,1.2787934218010173,-0.014427600090804411
2017-11-30,1.2899209353889154,0.008701572433979538
2017-12-01,1.2881906552932192,-0.0013413846137588878
2017-12-04,1.2637078015308552,-0.01900561354156937
2017-12-05,1.2609347454133202,-0.0021943807850008075
2017-12-06,1.260862551123895,-5.7254580134163e-05
2017-12-07,1.2798943587362992,0.015094276212296137
2017-12-08,1.2872056870537265,0.005712446708997177
2017-12-11,1.2924931199558205,0.004107682987476772
2017-12-12,1.2859118539584162,-0.005091915690529373
2017-12-13,1.291667679367954,0.004476065285361227
2017-12-14,1.280373369889601,-0.00874397467611777
2017-12-15,1.2832535429740008,0.0022494790598842226
2017-12-18,1.3054497722301772,0.01729683847568854
2017-12-19,1.2955963312345575,-0.007547928082124907
2017-12-20,1.3012695524219577,0.00437884937663745
2017-12-21,1.2976365291265828,-0.0027919067871934817
2017-12-22,1.2967479991496382,-0.0006847294731618843
2017-12-26,1.2971861335493098,0.0003378716604604346
2017-12-27,1.297641591100115,0.00035111194841310075
2017-12-28,1.305856503369851,0.006330648097346861
2017-12-29,1.2932267832693687,-0.009671598730710879
2018-01-02,1.3221676532435653,0.022378804977292704
2018-01-03,1.3445161866852218,0.01690294977859335
2018-01-04,1.3580707637234457,0.010081378842780306
2018-01-05,1.36215807613975,0.0030096461285258687
2018-01-08,1.3791383823410837,0.012465738374106018
2018-01-09,1.3693876641482694,-0.007070152145473947
2018-01-10,1.3743856178858407,0.003649772718436039
2018-01-11,1.399528693620539,0.018294047469279484
2018-01-12,1.412154051017417,0.009021149372948232
2018-01-16,1.3971348483583599,-0.010635668713506383
2018-01-17,1.4097568687981605,0.009034217745432144
2018-01-18,1.403310623704986,-0.004572593498813761
2018-01-19,1.4162386921603742,0.009212549407811013
2018-01-22,1.4317706962905314,0.010967080772566768
2018-01-23,1.435796090295752,0.0028114795306606174
2018-01-24,1.4317788422500795,-0.00279792379490673
2018-01-25,1.4330589374420082,0.0008940593017263555
2018-01-26,1.4515510859530785,0.012903969284109541
2018-01-29,1.4346414618286836,-0.011649348264785453
2018-01-30,1.4162692037341478,-0.012806166964613768
2018-01-31,1.432720854474278,0.011616188996240017
2018-02-01,1.4318963197173171,-0.00057550272573045
2018-02-02,1.394450746795248,-0.02615103650064656
2018-02-05,1.340221616158596,-0.03888924062845712
2018-02-06,1.3571988917963003,0.012667513665661758
2018-02-07,1.341872572970752,-0.011292610772223313
2018-02-08,1.2819391653786534,-0.044664008192233165
2018-02-09,1.30072664034232,0.014655512110917736
2018-02-12,1.3356402898648971,0.026841650228205085
2018-02-13,1.3436100049619342,0.005966962180995005
2018-02-14,1.391869394018971,0.03591770594057456
2018-02-15,1.4190277867008982,0.019512170321892276
2018-02-16,1.409407976837413,-0.0067791553862734735
2018-02-20,1.4142005613894049,0.0034004238877275773
2018-02-21,1.4081988231604488,-0.004243908815210532
2018-02-22,1.4062453864076303,-0.0013871881730693494
2018-02-23,1.440702496307323,0.024502914095040143
2018-02-26,1.4564016947255114,0.010896905126788658
2018-02-27,1.4424630234334126,-0.009570622818264311
2018-02-28,1.416123796941898,-0.018259897178383656
2018-03-01,1.4036774862286345,-0.00878899905512574
2018-03-02,1.4441607169985726,0.028840834997437656
2018-03-05,1.457965701013897,0.009559174302992702
2018-03-06,1.4697875769947806,0.008108473315018447
2018-03-07,1.4785379959179565,0.005953526251098015
2018-03-08,1.4951623120072766,0.011243753042003212
2018-03-09,1.515543554790912,0.013631458350681176
2018-03-12,1.5144436742843177,-0.0007257333536323119
2018-03-13,1.5107154516059684,-0.0024617770483350734
2018-03-14,1.5068737654647186,-0.0025429581309741457
2018-03-15,1.4971456213945682,-0.006455845401987204
2018-03-16,1.5040296815941494,0.004598123322946242
2018-03-19,1.4841066500115967,-0.013246435111198024
2018-03-20,1.499403218438203,0.010306919941694725
2018-03-21,1.5043919869278481,0.0033271693886596726
2018-03-22,1.4605882095961233,-0.02911726312845991
2018-03-23,1.427225983174262,-0.022841637501021927
2018-03-26,1.4664732523328288,0.027498987281101617
2018-03-27,1.4263373272759463,-0.027369012692890996
2018-03-28,1.405801563538961,-0.014397550526287536
2018-03-29,1.43232145259649,0.018864603472746266
2018-04-02,1.3884574317829466,-0.030624424938987947
2018-04-03,1.4060105851779945,0.01264219773198767
2018-04-04,1.423584549584357,0.012499169345967443
2018-04-05,1.4356613668352298,0.008483386009210945
2018-04-06,1.3920975187819027,-0.030344097194284183
2018-04-09,1.4122525573937683,0.014478180113058056
2018-04-10,1.4416008418552597,0.02078118698234268
2018-04-11,1.4411484439642581,-0.00031381633380531517
2018-04-12,1.4538387997063884,0.008805724209243911
2018-04-13,1.4417695582298478,-0.008301636659427566
2018-04-16,1.4519004517389755,0.007026707875262836
2018-04-17,1.4749338540032129,0.01586431234775748
2018-04-18,1.4888903372743705,0.009462446897721733
2018-04-19,1.4633671412207476,-0.017142428434552687
2018-04-20,1.449990146806027,-0.009141242848709418
2018-04-23,1.4365048059918188,-0.009300298242655618
2018-04-24,1.4079109834678007,-0.019905135301149082
2018-04-25,1.3997792772994244,-0.0057757246472695456
2018-04-26,1.4279612831043764,0.02013317832460209
2018-04-27,1.4253703941544043,-0.0018143971973381956
2018-04-30,1.4024547882726757,-0.016076948122191844
2018-05-01,1.4025905695703003,9.681688048681194e-05
2018-05-02,1.4067977240158704,0.002999559912098234
2018-05-03,1.4106578028870935,0.002743876255503144
2018-05-04,1.4166756071029687,0.00426595606925996
2018-05-07,1.4351252176475318,0.013023172314155585
2018-05-08,1.4364658221403683,0.0009341376462147436
2018-05-09,1.4499730490098757,0.009403096586997955
2018-05-10,1.482330533807835,0.022315921540786383
2018-05-11,1.4886350091480876,0.004253083368698833
2018-05-14,1.4963678993370948,0.005194617983244039
2018-05-15,1.4973893012209905,0.0006825874067119229
2018-05-16,1.5159877958380492,0.01242061406602371
2018-05-17,1.5016829135377936,-0.00943601415494751
2018-05-18,1.5081811421079085,0.004327297401823498
2018-05-21,1.5143016669111913,0.004058215974460756
2018-05-22,1.5057422093922659,-0.00565241239969347
2018-05-23,1.5053792530899823,-0.0002410481024039822
2018-05-24,1.4987930742811861,-0.004375096039936209
2018-05-25,1.4942257079948726,-0.0030473628179152343
2018-05-29,1.4849846449614617,-0.006184516157074901
2018-05-30,1.5076187271500134,0.015241963790904511
2018-05-31,1.48461845666061,-0.015256025993311299
2018-06-01,1.5099599331525395,0.017069352989811784
2018-06-04,1.4888023540478814,-0.014012013590641848
2018-06-05,1.4950368805219723,0.004187611913119193
2018-06-06,1.503477802681465,0.005645962497290103
2018-06-07,1.4851658330264836,-0.012179740613610506
2018-06-08,1.4898605817497055,0.0031610939457547985
2018-06-11,1.484512794397727,-0.0035894548909388597
2018-06-12,1.4932648714412076,0.0058955888265222415
2018-06-13,1.504389567804926,0.007449914999327337
2018-06-14,1.5269078766819704,0.014968402705624505
2018-06-15,1.5055599472434804,-0.01398115090275123
2018-06-18,1.5162968886319947,0.007131526983148551
2018-06-19,1.5085349160283539,-0.005119032203939724
2018-06-20,1.5101266305607126,0.0010551393378081093
2018-06-21,1.4879178276934675,-0.014706583155214606
2018-06-22,1.4828812276731964,-0.0033849987724649134
2018-06-25,1.4443642236733965,-0.025974436307510215
2018-06-26,1.4516246301157703,0.00502671440027001
2018-06-27,1.4182248361677565,-0.02300856106674761
2018-06-28,1.4270052379492677,0.006191121152014913
2018-06-29,1.4276504428580834,0.0004521391314182806
2018-07-02,1.4335492902933593,0.0041318569715614335
2018-07-03,1.423265281746057,-0.007173808823272463
2018-07-05,1.4399018112757873,0.011688987108096065
2018-07-06,1.4654640701237316,0.01775277914630543
2018-07-09,1.484728365994123,0.013145525887076062
2018-07-10,1.4861803501441058,0.000977945988800935
